id;idAnalyse;temps;distance
417;42;15.93;34.3058161350844
418;42;16.9;36.1257035647279
419;42;17.72;37.6641651031895
420;42;18.68;39.4652908067542
421;42;19.58;41.1538461538462
422;42;20.51;42.8986866791745
423;42;21.33;44.437148217636
424;42;22.31;46.3545816733068
425;42;23.19;48.1075697211155
426;42;24.07;49.8605577689243
427;1;6.89;12.481884057971
429;1;9.86;17.2507122507123
430;1;11.18;19.1310541310541
431;1;12.51;21.025641025641
432;1;8.33;15.0712250712251
433;1;13.8;22.8632478632479
434;1;14.94;24.4871794871795
435;1;16.48;26.6690240452617
436;1;17.7;28.3946251768034
437;1;19.02;30.2616690240453
438;1;20.31;32.0862800565771
439;1;21.58;33.8826025459689
440;1;22.83;35.6506364922206
441;1;24.11;37.4611032531825
442;1;25.47;39.3847241867044
443;1;26.81;41.2800565770863
444;1;28.03;43.005657708628
445;1;29.32;44.8302687411598
446;1;30.6;46.6201117318436
447;1;32.05;48.645251396648
448;1;39.65;59.9017199017199
449;1;40.96;61.5110565110565
450;1;42.38;63.2555282555283
453;1;44.89;66.4690026954178
454;1;46.28;68.3423180592992
455;1;47.78;70.3638814016172
456;1;49.08;72.1159029649596
457;1;50.36;73.8409703504043
458;1;51.78;75.737812911726
459;1;53.1;77.4769433465086
460;1;54.4;79.1897233201581
461;1;55.73;80.9420289855072
462;1;57.02;82.6416337285903
463;1;58.35;84.3939393939394
464;1;59.62;86.0671936758893
465;1;60.95;87.8194993412385
466;1;62.16;89.4137022397892
467;1;63.47;91.1396574440053
468;1;64.74;92.8129117259552
469;1;65.96;94.4202898550725
470;1;67.47;96.4420485175202
471;1;68.69;98.0862533692722
472;2;6.13;13.6627043090639
473;2;6.61;14.7325408618128
474;2;7.28;16
475;2;7.8;16.9454545454545
476;2;8.41;18.0545454545455
477;2;8.94;19.0181818181818
478;2;9.52;20.0727272727273
479;2;10.1;21.1272727272727
480;2;10.72;22.2545454545455
481;2;11.26;23.2363636363636
482;2;11.95;24.4909090909091
483;2;12.55;25.551724137931
484;2;13.13;26.551724137931
485;2;13.75;27.6206896551724
486;2;14.4;28.7413793103448
487;2;14.97;29.7241379310345
488;2;15.62;30.8448275862069
489;2;16.22;31.8793103448276
490;2;16.87;33
491;2;17.46;34.0172413793103
492;2;18.14;35.1896551724138
493;2;18.77;36.2758620689655
494;2;19.4;37.3620689655172
495;2;19.95;38.3103448275862
496;2;20.65;39.5172413793103
497;2;21.3;40.6379310344828
498;2;21.94;41.7413793103448
499;2;22.71;43.0689655172414
500;2;23.33;44.1379310344828
501;2;24.03;45.2949852507375
502;2;24.62;46.165191740413
503;2;25.3;47.1681415929204
504;2;25.94;48.1120943952802
505;2;31.84;60.078125
506;2;32.41;60.96875
507;2;32.97;61.84375
508;2;33.61;62.84375
509;2;34.33;63.96875
511;2;34.89;64.84375
512;2;35.56;65.95
513;2;36.14;66.9166666666667
514;2;36.74;67.9166666666667
515;2;37.39;69
516;2;38.02;70.05
517;2;38.71;71.2
518;2;39.35;72.2666666666667
519;2;40.03;73.4
520;2;40.81;74.7
521;2;41.45;75.7540983606557
522;2;42.1;76.8196721311475
523;2;42.79;77.9508196721311
524;2;43.45;79.0327868852459
525;2;44.18;80.2295081967213
526;2;44.88;81.3770491803279
527;2;45.56;82.4918032786885
528;2;46.22;83.5737704918033
529;2;46.92;84.7213114754098
530;2;47.64;85.9016393442623
531;2;48.36;87.0819672131148
532;2;49.04;88.1967213114754
533;2;49.73;89.327868852459
534;2;50.38;90.3934426229508
535;2;51.06;91.5081967213115
536;2;51.75;92.6393442622951
537;2;52.43;93.7540983606557
538;2;53.13;94.9016393442623
539;2;53.82;95.9662576687117
540;2;54.56;97.101226993865
541;2;55.25;98.159509202454
542;2;55.95;99.2331288343558
543;3;6.29;12.6985195154778
544;3;6.86;13.8492597577389
545;3;7.41;14.9596231493943
546;3;7.99;16.0035842293907
547;3;8.66;17.2043010752688
548;3;9.26;18.2795698924731
549;3;9.9;19.426523297491
550;3;10.5;20.5017921146953
551;3;11.1;21.5770609318996
552;3;11.67;22.5985663082437
553;3;12.27;23.673835125448
554;3;12.85;24.7132616487455
555;3;13.45;25.7705779334501
556;3;14.1;26.9089316987741
557;3;14.69;27.9422066549912
558;3;15.29;28.9929947460595
559;3;15.84;29.9562171628722
560;3;16.44;31.0070052539405
561;3;17.01;32.0052539404553
562;3;17.64;33.1085814360771
563;3;18.25;34.1768826619965
564;3;18.86;35.2451838879159
565;3;19.48;36.3309982486865
566;3;20.14;37.4868651488616
567;3;20.73;38.5201401050788
568;3;21.35;39.6059544658494
569;3;21.99;40.7267950963222
570;3;22.58;41.7600700525394
571;3;23.19;42.8283712784588
572;3;23.79;43.8791593695271
573;3;24.43;45
574;3;25.09;46.0443037974684
575;3;25.69;46.993670886076
576;3;26.35;48.0379746835443
577;3;32.88;60.9672619047619
578;3;33.53;61.9345238095238
579;3;34.2;62.9315476190476
580;3;34.77;63.7797619047619
582;3;35.45;64.7916666666667
583;3;36.06;65.80204778157
584;3;36.72;66.9283276450512
585;3;37.42;68.122866894198
586;3;38.03;69.1638225255973
587;3;38.68;70.2730375426621
588;3;39.3;71.3310580204778
589;3;39.95;72.4402730375427
590;3;40.57;73.4982935153584
591;3;41.21;74.5904436860068
592;3;41.83;75.6199021207178
593;3;42.51;76.7292006525285
594;3;43.14;77.7569331158238
595;3;43.76;78.768352365416
596;3;44.38;79.7797716150082
597;3;45.06;80.8890701468189
598;3;45.71;81.9494290375204
599;3;46.34;82.9771615008157
600;3;46.96;83.9885807504078
601;3;47.63;85.0815660685155
602;3;48.21;86.0277324632953
603;3;48.86;87.0880913539967
604;3;49.58;88.2626427406199
605;3;50.17;89.2251223491028
606;3;50.81;90.2691680261011
608;3;51.39;91.2153344208809
609;3;52.03;92.2593800978793
610;3;52.69;93.3360522022838
611;3;53.32;94.3637846655791
612;3;53.96;95.4464285714286
613;3;54.53;96.4642857142857
614;3;55.27;97.7857142857143
615;3;55.89;98.8928571428572
713;23;6.48;14.6827794561934
714;23;7.02;15.7299270072993
715;23;7.6;16.7883211678832
716;23;8.1;17.7007299270073
717;23;8.72;18.8321167883212
718;23;9.22;19.7445255474453
719;23;9.79;20.7846715328467
720;23;10.33;21.7700729927007
721;23;10.95;22.9014598540146
722;23;11.52;23.9416058394161
723;23;12.06;24.9270072992701
724;23;12.66;25.9483488569009
725;23;13.26;26.9644369178662
726;23;13.87;27.9974597798476
727;23;14.52;29.0982218458933
728;23;15.12;30.1143099068586
729;23;15.8;31.2658763759526
730;23;16.35;32.1972904318374
731;23;17;33.2980524978831
732;23;17.56;34.2464013547841
733;23;18.22;35.3640982218459
734;23;18.83;36.3971210838273
735;23;19.45;37.4470787468247
736;23;20.1;38.5478408128705
737;23;20.74;39.6316680779001
738;23;21.33;40.6308213378493
739;23;22.09;41.917866215072
740;23;22.74;43.0186282811177
741;23;23.39;44.1193903471634
742;23;24.02;45.1671732522796
743;23;24.68;46.1702127659574
744;23;25.32;47.1428571428571
745;23;26;48.1762917933131
746;23;31.4;59.3369734789392
747;23;31.99;60.2574102964119
748;23;32.6;61.2090483619345
749;23;33.22;62.1762870514821
750;23;33.81;63.0967238689548
751;23;34.44;64.0795631825273
752;23;35.16;65.216306156406
753;23;35.74;66.1813643926789
754;23;36.36;67.2129783693844
755;23;37.03;68.3277870216306
756;23;37.7;69.4425956738769
757;23;38.4;70.6073211314476
758;23;39.02;71.6389351081531
759;23;39.69;72.7537437603993
760;23;40.31;73.7853577371048
761;23;41.02;74.9667221297837
762;23;41.64;75.9693053311793
763;23;42.29;77.0193861066236
764;23;42.95;78.0856219709208
765;23;43.63;79.1841680129241
766;23;44.27;80.2180936995154
767;23;44.92;81.2681744749596
768;23;45.58;82.3344103392569
769;23;46.31;83.513731825525
770;23;46.96;84.5638126009693
771;23;47.67;85.7108239095315
772;23;48.34;86.7932148626818
773;23;49.05;87.9402261712439
774;23;49.75;89.0710823909532
775;23;50.39;90.1050080775444
776;23;51.12;91.2843295638126
777;23;51.78;92.3505654281099
778;23;52.48;93.4814216478191
779;23;53.18;94.6122778675283
780;23;53.96;95.8359133126935
781;23;54.66;96.9195046439628
782;23;55.36;98.0030959752322
783;23;56.06;99.0866873065016
784;25;6.99;13.9243027888446
785;25;7.53;15
786;25;8.17;16.1387900355872
787;25;8.8;17.2597864768683
788;25;9.38;18.2918149466192
789;25;10.01;19.4128113879004
790;25;10.59;20.4448398576512
791;25;11.26;21.6370106761566
792;25;11.84;22.6690391459075
793;25;12.42;23.7010676156584
794;25;13.02;24.7686832740214
795;25;13.6;25.7563025210084
796;25;14.21;26.781512605042
797;25;14.87;27.890756302521
798;25;15.48;28.9159663865546
799;25;16.1;29.9579831932773
800;25;16.7;30.9663865546218
801;25;17.32;32.0084033613445
802;25;17.93;33.0336134453782
803;25;18.56;34.0924369747899
804;25;19.16;35.1008403361345
805;25;19.79;36.1596638655462
806;25;20.4;37.1848739495798
807;25;21.06;38.2941176470588
808;25;21.63;39.2521008403361
809;25;22.31;40.3949579831933
810;25;22.91;41.4033613445378
811;25;23.51;42.4117647058824
812;25;24.15;43.4873949579832
813;25;24.75;44.4957983193277
814;25;25.42;45.663082437276
815;25;26.05;46.7921146953405
816;25;26.61;47.7956989247312
817;25;32.71;60.1622418879056
818;25;33.33;61.0766961651917
819;25;34;62.0648967551622
820;25;34.68;63.0678466076696
821;25;35.29;63.9675516224189
823;25;35.93;64.9115044247788
824;25;36.6;66.051724137931
825;25;37.22;67.1206896551724
826;25;37.88;68.2586206896552
827;25;38.55;69.4137931034483
828;25;39.17;70.4827586206897
829;25;39.83;71.6206896551724
830;25;40.46;72.7068965517241
831;25;41.09;73.7931034482759
832;25;41.69;74.8275862068966
833;25;42.37;75.9586776859504
834;25;43.07;77.1157024793389
835;25;43.68;78.1239669421488
836;25;44.32;79.1818181818182
837;25;44.95;80.2231404958678
838;25;45.57;81.2479338842975
839;25;46.2;82.2892561983471
840;25;46.88;83.4132231404959
841;25;47.45;84.3553719008265
842;25;48.11;85.4462809917355
843;25;48.76;86.5206611570248
844;25;49.31;87.4297520661157
845;25;49.96;88.504132231405
846;25;50.59;89.5454545454545
847;25;51.21;90.5702479338843
848;25;51.82;91.5785123966942
849;25;52.55;92.7851239669421
850;25;53.14;93.7603305785124
852;25;53.8;94.8512396694215
853;25;54.39;95.8833922261484
854;25;55.01;96.9787985865724
855;25;55.63;98.0742049469965
856;25;56.37;99.3816254416961
956;43;5.75;14.2561983471074
957;43;6.29;15.4606525911708
958;43;6.94;16.7082533589251
959;43;7.48;17.7447216890595
960;43;8.2;19.126679462572
961;43;8.74;20.1631477927063
962;43;9.48;21.5834932821497
963;43;10.01;22.6007677543186
964;43;10.82;24.1554702495202
965;43;11.41;25.2832861189802
966;43;12.17;26.7186024551464
967;43;12.72;27.7573182247403
968;43;13.44;29.1170915958451
969;43;13.97;30.1180358829084
970;43;14.79;31.6666666666667
971;43;15.39;32.7998111425873
972;43;16.19;34.3106704438149
973;43;16.82;35.5004721435316
974;43;17.71;37.1813031161473
975;43;18.27;38.2389046270066
976;43;19.16;39.9197355996223
977;43;19.75;41.0339943342776
978;43;20.71;42.8470254957507
979;43;21.34;44.0368271954674
980;43;22.21;45.5844155844156
981;43;22.85;46.6233766233766
982;43;23.75;48.0844155844156
983;43;28.35;58.1168831168831
984;43;28.93;59.0584415584416
985;43;29.82;60.5032467532467
986;43;30.36;61.3798701298701
987;43;31.3;62.9058441558442
988;43;31.8;63.7175324675325
989;43;32.73;65.2671755725191
990;43;33.23;66.2213740458015
991;43;34.05;67.7862595419847
992;43;34.6;68.8358778625954
993;43;35.48;70.5152671755725
994;43;36.07;71.6412213740458
995;43;37.07;73.5496183206107
996;43;37.59;74.5419847328244
997;43;38.47;76.1668185961714
998;43;39.02;77.1695533272562
999;43;39.88;78.7374658158615
1000;43;40.5;79.8678213309025
1001;43;41.43;81.563354603464
1002;43;41.95;82.5113947128532
