analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;dateCourse;competitions.nom;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
225;127;Mathys;CHOUCHAOUI;m;20030101;FRA;CN CHALON-SUR-SAONE;20220206;GFT 2022 NICE;200;Dos;Series;0;123,63;0,6;0,6;-1;5
228;210;Geoffrey;RENARD;m;19970101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;200;Dos;Series;0;125,37;0,6;0,6;-1;2
223;207;Antoine;HERLEM;m;19990101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;200;Dos;Series;0;121,25;0,6;0,6;-1;4
227;117;Yohann;NDOYE-BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20220206;GFT 2022 NICE;200;Dos;Series;0;124,4;0,6;0,6;-1;4
226;160;Alexandre;DESANGLES;m;20040101;FRA;US COLOMIERS NATATION;20220206;GFT 2022 NICE;200;Dos;Series;0;124,06;0,6;0,6;-1;3
138;107;Maxime;GROUSSET;m;19990101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;200;Nage Libre;Series;0;110,94;0,6;0,6;-1;3
139;120;Hadrien;SALVAN;m;19970101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;200;Nage Libre;Series;0;109,38;0,6;0,6;-1;5
140;136;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20220206;GFT 2022 NICE;200;Nage Libre;Series;0;111,33;0,6;0,6;-1;5
143;124;Roman;FUCHS;m;19980101;FRA;AMIENS METROPOLE NAT.;20220206;GFT 2022 NICE;200;Nage Libre;Series;0;110,75;0,6;0,6;-1;5
142;137;Enzo;TESIC;m;20000101;FRA;AMIENS METROPOLE NAT.;20220206;GFT 2022 NICE;200;Nage Libre;Series;0;109,92;0,6;0,6;-1;4
141;139;Remi;MERESSE;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;200;Nage Libre;Series;0;113,43;0,6;0,6;-1;3
211;103;Clara;MOUGENOT;f;20040101;FRA;CO SAINT-DIZIER NATATION;20220206;GFT 2022 NICE;200;Papillon;Series;0;142,45;0,6;0,6;-1;2
212;102;Alexia;BOUTEILLY;f;20010101;FRA;AC HYÈRES;20220206;GFT 2022 NICE;200;Papillon;Series;0;142,45;0,6;0,6;-1;6
213;66;Aurélie;PASQUET;f;20040101;FRA;DAUPHINS OBERNAI;20220206;GFT 2022 NICE;200;Papillon;Series;0;146,16;0,6;0,6;-1;2
214;94;Camille;COTTIER;f;20030101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;200;Papillon;Series;0;141,74;0,6;0,6;-1;3
215;51;Soizic;GELFMANN;f;20010101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;200;Papillon;Series;0;140,69;0,6;0,6;-1;6
251;22;Joana;DESBORDES;f;20000101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Series;0;268,61;0,6;0,6;-1;3
248;54;Adeline;FURST;f;19940101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Series;0;265,45;0,6;0,6;-1;4
250;49;Maud;RODRIGUEZ;f;20030101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Series;0;268,24;0,6;0,6;-1;5
252;29;Mika;HEIDEYER;f;20000101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;400;Nage Libre;Series;0;262,78;0,6;0,6;-1;7
249;47;Marie;KUNTZMANN;f;19990101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Series;0;266,26;0,6;0,6;-1;3
209;25;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;20220206;GFT 2022 NICE;400;Nage Libre;Series;3,06;265,72;0,7;0,7;0,95;4
144;149;Sam;PLEWINSKI;m;20010101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;100;Papillon;Series;6,43;56,19;0,6;0,6;1,1;3
145;134;Charles;RIHOUX;m;19980101;FRA;OLYMPIC NICE NATATION;20220206;GFT 2022 NICE;100;Papillon;Series;6,48;53,81;0,6;0,6;0,94;4
146;238;Matthias;MARSAU;m;19970101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;100;Papillon;Series;6,53;56,31;0,6;0,6;0,92;6
147;152;Clément;HENRY;m;20000101;FRA;US VILLEJUIF NATATION;20220206;GFT 2022 NICE;100;Papillon;Series;3,06;54,76;0,6;0,6;0,98;3
148;108;Thomas;PIRON;m;20000101;FRA;LYON NATATION METROPOLE;20220206;GFT 2022 NICE;100;Papillon;Series;3,11;55;0,6;0,6;0,9;6
149;144;Meven;GRANDJEAN;m;20000101;FRA;OLYMPIC NICE NATATION;20220206;GFT 2022 NICE;100;Papillon;Series;3,91;54,67;0,7;0,7;0,97;5
150;147;Yohan;AIRAUD;m;20040101;FRA;OLYMPIC NICE NATATION;20220206;GFT 2022 NICE;100;Papillon;Series;3,91;54,44;0,7;0,7;0,96;6
151;108;Thomas;PIRON;m;20000101;FRA;LYON NATATION METROPOLE;20220206;GFT 2022 NICE;50;Nage Libre;Finale;4,93;22,93;0,6;0,6;0,86;1
152;117;Yohann;NDOYE-BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20220206;GFT 2022 NICE;50;Nage Libre;Finale;4,81;23,05;0,6;0,6;1,03;2
153;106;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20220206;GFT 2022 NICE;50;Nage Libre;Finale;4,86;22,42;0,6;0,6;1,01;4
154;107;Maxime;GROUSSET;m;19990101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;50;Nage Libre;Finale;4,84;22,45;0,6;0,6;0,95;5
155;110;Guillaume;GUTH;m;20000101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;50;Nage Libre;Finale;4,85;23,11;0,6;0,6;0,99;6
156;66;Aurélie;PASQUET;f;20040101;FRA;DAUPHINS OBERNAI;20220206;GFT 2022 NICE;50;Dos;Finale;7,33;29,85;0,6;0,6;0,67;1
157;12;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;20220206;GFT 2022 NICE;50;Dos;Finale;7,33;27,95;0,6;0,6;0,72;4
158;166;Joris;BOUCHAUT;m;19950101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;800;Nage Libre;Finale;0;483,56;0,7;0,7;-1;3
159;157;Damien;JOLY;m;19920101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;800;Nage Libre;Finale;0;487,22;0,7;0,7;-1;5
161;171;Swann;PLAZA;m;20010101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;800;Nage Libre;Finale;0;498,71;0,7;0,7;-1;7
160;184;Enzo;ROLDAN MUNOZ;m;19990101;FRA;DAUPHINS ROMANAIS PÉAGEOIS;20220206;GFT 2022 NICE;800;Nage Libre;Finale;0;490,82;0,7;0,7;-1;6
162;155;Pierre;LARGERON;m;20050101;FRA;AQUA GRIMPE MILLAU GRANDS CAUS;20220206;GFT 2022 NICE;800;Nage Libre;Finale;0;498,75;0,7;0,7;-1;8
163;22;Joana;DESBORDES;f;20000101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Finale;0;264,31;0,7;0,7;-1;2
164;47;Marie;KUNTZMANN;f;19990101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Finale;0;260,25;0,7;0,7;-1;3
165;54;Adeline;FURST;f;19940101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Finale;0;258,72;0,7;0,7;-1;4
166;25;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;20220206;GFT 2022 NICE;400;Nage Libre;Finale;0,4;258,25;0,65;0,65;0,9;5
167;49;Maud;RODRIGUEZ;f;20030101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;400;Nage Libre;Finale;0;271,06;0,7;0,7;-1;6
168;149;Sam;PLEWINSKI;m;20010101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;100;Papillon;Finale;7,62;55,83;0,7;0,7;1,13;1
169;152;Clément;HENRY;m;20000101;FRA;US VILLEJUIF NATATION;20220206;GFT 2022 NICE;100;Papillon;Finale;7,59;55,07;0,65;0,65;1,04;2
170;147;Yohan;AIRAUD;m;20040101;FRA;OLYMPIC NICE NATATION;20220206;GFT 2022 NICE;100;Papillon;Finale;7,74;54,23;0,6;0,6;0,85;3
171;134;Charles;RIHOUX;m;19980101;FRA;OLYMPIC NICE NATATION;20220206;GFT 2022 NICE;100;Papillon;Finale;7,69;53,54;0,6;0,6;0,91;5
172;144;Meven;GRANDJEAN;m;20000101;FRA;OLYMPIC NICE NATATION;20220206;GFT 2022 NICE;100;Papillon;Finale;7,6;54,73;0,7;0,7;0,99;6
173;108;Thomas;PIRON;m;20000101;FRA;LYON NATATION METROPOLE;20220206;GFT 2022 NICE;100;Papillon;Finale;7,68;54,32;0,65;0,65;0,93;7
174;238;Matthias;MARSAU;m;19970101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;100;Papillon;Finale;7,69;55,97;0,6;0,6;0,98;8
178;199;Christophe;BRUN;m;19980101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;200;Dos;Finale;10,26;121,94;0,65;0,65;0,77;5
179;127;Mathys;CHOUCHAOUI;m;20030101;FRA;CN CHALON-SUR-SAONE;20220206;GFT 2022 NICE;200;Dos;Finale;10,27;122,73;0,65;0,65;0,76;6
180;117;Yohann;NDOYE-BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20220206;GFT 2022 NICE;200;Dos;Finale;10,27;118,83;0,6;0,6;0,74;7
181;156;Ladislas;SALCZER;m;20000101;FRA;OLYMPIC NICE NATATION;20220206;GFT 2022 NICE;200;Dos;Finale;10,17;125,38;0,65;0,65;0,8;8
175;210;Geoffrey;RENARD;m;19970101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;200;Dos;Finale;6,16;126,7;0,6;0,6;0,75;1
176;160;Alexandre;DESANGLES;m;20040101;FRA;US COLOMIERS NATATION;20220206;GFT 2022 NICE;200;Dos;Finale;6,06;122,5;0,65;0,65;0,72;2
177;207;Antoine;HERLEM;m;19990101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;200;Dos;Finale;6,09;119,37;0,6;0,6;0,74;3
182;103;Clara;MOUGENOT;f;20040101;FRA;CO SAINT-DIZIER NATATION;20220206;GFT 2022 NICE;200;Papillon;Finale;7,95;141,64;0,75;0,75;1;2
183;94;Camille;COTTIER;f;20030101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;200;Papillon;Finale;7,89;139,73;0,7;0,7;0,91;3
184;51;Soizic;GELFMANN;f;20010101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;200;Papillon;Finale;7,92;140,65;0,7;0,7;1,01;5
185;102;Alexia;BOUTEILLY;f;20010101;FRA;AC HYÈRES;20220206;GFT 2022 NICE;200;Papillon;Finale;7,93;140,31;0,7;0,7;1,03;6
186;66;Aurélie;PASQUET;f;20040101;FRA;DAUPHINS OBERNAI;20220206;GFT 2022 NICE;200;Papillon;Finale;7,87;144,83;0,7;0,7;0,95;7
187;218;Léo;PALFRAY;m;20010101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;100;Brasse;Finale;6,19;63,17;0,6;0,6;1,02;1
188;196;Kacper;PASTULA;m;20010101;FRA;US VILLEJUIF NATATION;20220206;GFT 2022 NICE;100;Brasse;Finale;6,13;63,17;0,7;0,7;1,04;3
189;214;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;100;Brasse;Finale;6,16;61,51;0,68;0,68;1,05;4
190;213;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;100;Brasse;Finale;6,18;61,97;0,65;0,65;1;6
191;209;Lucien;VERGNES;m;20040101;FRA;CN CUGNAUX;20220206;GFT 2022 NICE;100;Brasse;Finale;6,17;63,46;0,6;0,6;0,89;7
192;225;Thomas;LE PAPE;m;20030101;FRA;AMIENS METROPOLE NAT.;20220206;GFT 2022 NICE;100;Brasse;Finale;6,23;63,89;0,6;0,6;0,95;8
193;77;Adèle;BLANCHETIERE;f;19990101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;100;Brasse;Finale;5,3;71,1;0,6;0,6;0,87;7
194;44;Romy;CUCUMEL;f;20010101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;100;Brasse;Finale;5,26;71,87;0,6;0,6;0,79;8
201;29;Mika;HEIDEYER;f;20000101;FRA;CN ANTIBES;20220206;GFT 2022 NICE;100;Nage Libre;Finale;5,53;57,69;0,6;0,6;0,9;7
205;21;Giulia;ROSSI-BENE;f;20060101;FRA;DAUPHINS D'ANNECY;20220206;GFT 2022 NICE;100;Nage Libre;Finale;5,47;56,85;0,7;0,7;1,02;6
203;9;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;100;Nage Libre;Finale;5,55;56,86;0,6;0,6;0,94;4
204;15;Marina;JEHL;f;20010101;FRA;CANET 66 NATATION;20220206;GFT 2022 NICE;100;Nage Libre;Finale;5,5;56,85;0,6;0,6;0,93;5
202;22;Joana;DESBORDES;f;20000101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;100;Nage Libre;Finale;5,52;58,51;0,7;0,7;0,94;1
195;124;Roman;FUCHS;m;19980101;FRA;AMIENS METROPOLE NAT.;20220206;GFT 2022 NICE;200;Nage Libre;Finale;8,91;110,27;0,6;0,6;1,01;3
196;120;Hadrien;SALVAN;m;19970101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;200;Nage Libre;Finale;8,91;108,78;0,65;0,65;0,96;4
197;137;Enzo;TESIC;m;20000101;FRA;AMIENS METROPOLE NAT.;20220206;GFT 2022 NICE;200;Nage Libre;Finale;11,4;109,11;0,7;0,7;1,03;5
198;107;Maxime;GROUSSET;m;19990101;FRA;HAUTS-DE-SEINE;20220206;GFT 2022 NICE;200;Nage Libre;Finale;11,41;110,03;0,65;0,65;1,01;6
199;136;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20220206;GFT 2022 NICE;200;Nage Libre;Finale;11,4;110,23;0,7;0,7;1,01;7
200;139;Remi;MERESSE;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20220206;GFT 2022 NICE;200;Nage Libre;Finale;11,41;112,69;0,65;0,65;1;8
255;179;Sacha;VELLY;m;20050101;FRA;FC LAON;20220204;GFT 2022 NICE;400;Nage Libre;Series;0;237,45;0,6;0,6;-1;3
253;166;Joris;BOUCHAUT;m;19950101;FRA;DAUPHINS TOULOUSE OEC;20220204;GFT 2022 NICE;400;Nage Libre;Series;0;234,23;0,6;0,6;-1;4
257;171;Swann;PLAZA;m;20010101;FRA;DAUPHINS TOULOUSE OEC;20220204;GFT 2022 NICE;400;Nage Libre;Series;0;237,81;0,6;0,6;-1;1
258;157;Damien;JOLY;m;19920101;FRA;HAUTS-DE-SEINE;20220204;GFT 2022 NICE;400;Nage Libre;Series;0;238,6;0,6;0,6;-1;5
254;172;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;20220204;GFT 2022 NICE;400;Nage Libre;Series;0;237,3;0,6;0,6;-1;7
256;120;Hadrien;SALVAN;m;19970101;FRA;HAUTS-DE-SEINE;20220204;GFT 2022 NICE;400;Nage Libre;Series;0;237,59;0,6;0,6;-1;4
270;174;Jacques;SALETES;m;20030101;FRA;DAUPHINS TOULOUSE OEC;20220204;GFT 2022 NICE;400;4 Nages;Series;0;2614,45;0,6;0,6;-1;6
269;226;Leo;GRUART;m;20020101;FRA;DAUPHINS D'ANNECY;20220204;GFT 2022 NICE;400;4 Nages;Series;0;272,37;0,6;0,6;-1;3
268;225;Thomas;LE PAPE;m;20030101;FRA;AMIENS METROPOLE NAT.;20220204;GFT 2022 NICE;400;4 Nages;Series;0;269,71;0,6;0,6;-1;2
210;210;Geoffrey;RENARD;m;19970101;FRA;DAUPHINS TOULOUSE OEC;20220204;GFT 2022 NICE;400;4 Nages;Series;0;271,2;0,7;0,7;-1;6
220;12;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;20220205;GFT 2022 NICE;200;Dos;Series;0;139,19;0,6;0,6;-1;6
221;63;Bertille;COUSSON;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20220205;GFT 2022 NICE;200;Dos;Series;0;137,33;0,6;0,6;-1;4
222;67;Lou-Anne;GUITON;f;20030101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20220205;GFT 2022 NICE;200;Dos;Series;0;138,11;0,6;0,6;-1;3
229;77;Adèle;BLANCHETIERE;f;19990101;FRA;DAUPHINS TOULOUSE OEC;20220205;GFT 2022 NICE;200;Brasse;Series;0;155,61;0,6;0,6;-1;4
230;44;Romy;CUCUMEL;f;20010101;FRA;HAUTS-DE-SEINE;20220205;GFT 2022 NICE;200;Brasse;Series;0;155,11;0,6;0,6;-1;5
231;78;Melina;GIRAUDEAU;f;20030101;FRA;SAINT-RAPHAEL NATATION;20220205;GFT 2022 NICE;200;Brasse;Series;0;156,82;0,6;0,6;-1;3
232;214;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20220205;GFT 2022 NICE;200;Brasse;Series;0;135,09;0,6;0,6;-1;4
233;225;Thomas;LE PAPE;m;20030101;FRA;AMIENS METROPOLE NAT.;20220205;GFT 2022 NICE;200;Brasse;Series;0;138,36;0,6;0,6;-1;6
234;209;Lucien;VERGNES;m;20040101;FRA;CN CUGNAUX;20220205;GFT 2022 NICE;200;Brasse;Series;0;139,53;0,6;0,6;-1;6
235;172;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;20220205;GFT 2022 NICE;200;Brasse;Series;0;140,47;0,6;0,6;-1;6
236;223;Melaine;LAINÉ;m;20010101;FRA;CN FOUGÈRES;20220205;GFT 2022 NICE;200;Brasse;Series;0;140,57;0,6;0,6;-1;2
