id;idAnalyse;distanceDebut;tpsFinCoulee;tpsFinPremierMvt;nbCycles;tpsFinDernierMvt;distanceFin;tpsPassage
81;62;0;6.54;-1;0;25.14;50;26.35
82;62;50;33.12;-1;0;54.05;100;54.6
83;63;0;6.02;-1;0;25.25;50;26.6
84;63;50;31.22;-1;0;53.78;100;54.33
85;64;0;6.14;-1;0;25.01;50;26.04
86;64;50;32.1;-1;0;53.06;100;53.19
87;65;0;5.78;-1;0;24.48;50;25.79
88;65;50;31.89;-1;0;52.46;100;52.97
89;66;0;-1;-1;0;-1;50;26.28
90;66;50;-1;-1;0;-1;100;54.17
91;67;0;6.33;-1;0;25.42;50;26.63
92;67;50;31.82;-1;0;54.01;100;54.52
93;68;0;6.04;-1;0;24.61;50;26.01
94;68;50;31.88;-1;0;53.06;100;53.71
95;69;0;5.89;-1;0;25.13;50;25.83
96;69;50;30.06;-1;0;55.88;100;56.36
97;69;100;61.37;-1;0;92.54;150;94.06
98;69;150;97.36;-1;0;124.65;200;125.2
99;70;0;-1;-1;0;-1;50;25.82
100;70;50;-1;-1;0;-1;100;56.94
101;70;100;-1;-1;0;-1;150;91.42
102;70;150;-1;-1;0;-1;200;121
103;71;0;5.63;-1;0;25.14;50;26.04
104;71;50;32.57;-1;0;55.72;100;56.38
105;71;100;61.43;-1;0;89.42;150;90.41
106;71;150;96.38;-1;0;118.54;200;118.97
107;72;0;-1;-1;0;-1;50;25.26
108;72;50;-1;-1;0;-1;100;54.87
109;72;100;-1;-1;0;-1;150;89.02
110;72;150;-1;-1;0;-1;200;117.5
111;73;0;5.59;-1;0;25.9;50;25.97
112;73;50;31.25;-1;0;56.82;100;57.08
113;73;100;62.33;-1;0;90.7;150;91.51
114;73;150;95.61;-1;0;119.78;200;119.83
115;74;0;-1;-1;0;-1;50;24.71
116;74;50;-1;-1;0;-1;100;56.21
117;74;100;-1;-1;0;-1;150;92.78
118;74;150;-1;-1;0;-1;200;122.07
119;75;0;5.8;-1;0;26.11;50;26.75
120;75;50;32.47;-1;0;57.58;100;57.95
121;75;100;63.24;-1;0;93.74;150;94.72
122;75;150;99.16;-1;0;124.11;200;124.15
123;76;0;5.77;-1;0;25.89;50;26.35
124;76;50;32.71;-1;0;58.35;100;58.63
125;76;100;64.92;-1;0;93.88;150;94.57
126;76;150;98.21;-1;0;123.47;200;123.97
128;78;0;5.51;-1;0;23.17;50;23.43
129;79;0;4.6;-1;0;23.56;50;23.85
130;80;0;5.2;-1;0;24.06;50;24.12
131;81;0;5.3;-1;0;23.17;50;23.93
132;82;0;-1;-1;0;-1;50;23.39
133;83;0;-1;-1;0;-1;50;23.55
134;84;0;5.19;-1;0;23.47;50;23.54
135;85;0;4.69;-1;0;22.74;50;23.52
136;86;0;6.32;-1;0;24.02;50;24.05
137;87;0;5.34;-1;0;23.92;50;24.07
138;88;0;6.25;-1;0;28.12;50;28.73
139;89;0;7.46;-1;0;28.02;50;28.73
140;90;0;6.58;-1;0;27.61;50;28.37
141;91;0;6.59;-1;0;27.53;50;27.87
142;92;0;6.8;-1;0;27.48;50;28.12
143;93;0;6.92;-1;0;27.96;50;28.6
144;94;0;6.88;-1;0;28.91;50;28.97
145;95;0;7.52;-1;0;28.38;50;29.24
146;96;0;6;-1;0;29.91;50;30.41
147;96;50;36.06;-1;0;66.15;100;66.57
148;96;100;73.2;-1;0;107.59;150;108.68
149;96;150;112.29;-1;0;140.66;200;141.06
150;97;0;-1;-1;0;-1;50;29.72
151;97;50;-1;-1;0;-1;100;67.37
152;97;100;-1;-1;0;-1;150;106.52
153;97;150;-1;-1;0;-1;200;139.82
154;98;0;-1;-1;0;-1;50;29.59
155;98;50;-1;-1;0;-1;100;66.17
156;98;100;-1;-1;0;-1;150;106.42
157;98;150;-1;-1;0;-1;200;137.8
158;99;0;4.9;-1;0;27.8;50;28.52
159;99;50;33.25;-1;0;61.78;100;62.71
160;99;100;68.14;-1;0;100.41;150;101
161;99;150;104.56;-1;0;132.9;200;133.52
162;100;0;-1;-1;0;-1;50;29.07
163;100;50;-1;-1;0;-1;100;65.21
164;100;100;-1;-1;0;-1;150;103.07
165;100;150;-1;-1;0;-1;200;135.77
166;101;0;6.39;-1;0;29.13;50;29.26
167;101;50;33.75;-1;0;63.95;100;64.36
168;101;100;68.96;-1;0;104.25;150;105.37
169;101;150;108.65;-1;0;136.13;200;136.32
170;102;0;-1;-1;0;-1;50;30.26
171;102;50;-1;-1;0;-1;100;65.72
172;102;100;-1;-1;0;-1;150;106.26
173;102;150;-1;-1;0;-1;200;139.7
174;103;0;5.76;-1;0;29.87;50;30.15
175;103;50;36.33;-1;0;67.05;100;67.55
176;103;100;74.19;-1;0;108.16;150;109.38
177;103;150;113.15;-1;0;142.65;200;142.99
182;105;0;-1;-1;0;-1;50;25.85
183;105;50;-1;-1;0;-1;100;53.6
184;105;100;-1;-1;0;-1;150;81.39
185;105;150;-1;-1;0;-1;200;108.9
186;106;0;-1;-1;0;-1;50;25.44
187;106;50;-1;-1;0;-1;100;53.19
188;106;100;-1;-1;0;-1;150;81.23
189;106;150;-1;-1;0;-1;200;108.69
190;107;0;5.68;-1;0;24.03;50;25.27
191;107;50;29.91;-1;0;50.49;100;52.13
192;107;100;56.22;-1;0;78.75;150;80.01
193;107;150;83.32;-1;0;107.55;200;108.06
194;108;0;-1;-1;0;-1;50;24.77
195;108;50;-1;-1;0;-1;100;51.97
196;108;100;-1;-1;0;-1;150;79.93
197;108;150;-1;-1;0;-1;200;106.98
198;109;0;-1;-1;0;-1;50;25.17
199;109;50;-1;-1;0;-1;100;52.37
200;109;100;-1;-1;0;-1;150;80.14
201;109;150;-1;-1;0;-1;200;107.44
202;110;0;-1;-1;0;-1;50;25
203;110;50;-1;-1;0;-1;100;51.54
204;110;100;-1;-1;0;-1;150;79.23
205;110;150;-1;-1;0;-1;200;107.4
206;111;0;4.4;-1;0;24.71;50;25.76
207;111;50;28.47;-1;0;52.27;100;53.46
208;111;100;56.22;-1;0;80.28;150;82.03
209;111;150;84.49;-1;0;108.99;200;109.38
210;112;0;5.07;-1;0;24.16;50;25.61
211;112;50;29.03;-1;0;51.79;100;53.43
212;112;100;56.42;-1;0;79.91;150;81.53
213;112;150;83.98;-1;0;109.48;200;109.69
214;113;0;6.42;-1;0;25.4;50;26.87
215;113;50;31.8;-1;0;55.11;100;56.51
216;113;100;61.17;-1;0;85.31;150;86.76
217;113;150;90.69;-1;0;115.79;200;116.1
218;114;0;6.3;-1;0;26.7;50;28.21
219;114;50;33.08;-1;0;58.22;100;59.47
220;114;100;64.55;-1;0;89.45;150;90.93
221;114;150;95.7;-1;0;120.97;200;121.45
222;115;0;7.01;-1;0;26.64;50;28.09
223;115;50;33.04;-1;0;56.78;100;58.37
224;115;100;62.94;-1;0;87.68;150;89.28
225;115;150;93.68;-1;0;118.4;200;119.1
226;116;0;6.06;-1;0;26.83;50;28.09
227;116;50;34.34;-1;0;57.26;100;58.38
228;116;100;63.45;-1;0;88.05;150;89.36
229;116;150;94.94;-1;0;118.78;200;119.15
234;118;0;6.42;-1;0;26.27;50;27.56
235;118;50;32.17;-1;0;56.72;100;58.08
236;118;100;62.63;-1;0;86.62;150;88.15
237;118;150;92.48;-1;0;117.1;200;117.6
238;119;0;6.17;-1;0;26.53;50;27.96
239;119;50;34.73;-1;0;57.15;100;58.4
