id;idAnalyse;distanceDebut;tpsDebut;tpsDebutCycles;nbCycles;tpsFinCycles;distanceFin;tpsFin
2295;309;175;118.26;118.26;11;133.26;195;133.26
2296;310;5;-1;6.74;1;7.74;15;7.74
2297;310;15;7.74;7.74;4;14.02;25;14.02
2298;310;25;14.02;14.02;8;27.91;45;27.91
2299;310;55;33.24;36.23;3;40.41;65;40.41
2300;310;65;40.41;40.41;4;47.24;75;47.24
2301;310;75;47.24;47.24;9;61.18;95;61.18
2302;310;105;66.67;68.62;3;74.18;115;74.18
2303;310;115;74.18;74.18;4;81.04;125;81.04
2304;310;125;81.04;81.04;9;96.08;145;96.08
2305;310;155;101.96;103.71;4;109.79;165;109.79
2306;310;165;109.79;109.79;5;117.29;175;117.29
2307;310;175;117.29;117.29;9;132.52;195;132.52
2308;311;5;-1;-1;-1;-1;15;-1
2309;311;15;-1;-1;-1;-1;25;-1
2310;311;25;-1;-1;-1;-1;45;-1
2311;311;55;-1;-1;-1;-1;65;-1
2312;311;65;-1;-1;-1;-1;75;-1
2313;311;75;-1;-1;-1;-1;95;-1
2314;311;105;-1;-1;-1;-1;115;-1
2315;311;115;-1;-1;-1;-1;125;-1
2316;311;125;-1;-1;-1;-1;145;-1
2317;311;155;-1;-1;-1;-1;165;-1
2318;311;165;-1;-1;-1;-1;175;-1
2319;311;175;-1;-1;-1;-1;195;-1
2320;312;5;-1;-1;-1;-1;15;-1
2321;312;15;-1;-1;-1;-1;25;-1
2322;312;25;-1;-1;-1;-1;45;-1
2323;312;55;-1;-1;-1;-1;65;-1
2324;312;65;-1;-1;-1;-1;75;-1
2325;312;75;-1;-1;-1;-1;95;-1
2326;312;105;-1;-1;-1;-1;115;-1
2327;312;115;-1;-1;-1;-1;125;-1
2328;312;125;-1;-1;-1;-1;145;-1
2329;312;155;-1;-1;-1;-1;165;-1
2330;312;165;-1;-1;-1;-1;175;-1
2331;312;175;-1;-1;-1;-1;195;-1
2332;313;5;-1;6.58;1;7.96;15;7.96
2333;313;15;7.96;7.96;4;14.12;25;14.12
2334;313;25;14.12;14.12;9;27.81;45;27.81
2335;313;55;33.38;34.9;4;40.72;65;40.72
2336;313;65;40.72;40.72;4;47.88;75;47.88
2337;313;75;47.88;47.88;9;62.3;95;62.3
2338;313;105;68.49;69.04;4;75.74;115;75.74
2339;313;115;75.74;75.74;4;82.76;125;82.76
2340;313;125;82.76;82.76;10;97.59;145;97.59
2341;313;155;103.8;104.69;4;111.14;165;111.14
2342;313;165;111.14;111.14;5;118.3;175;118.3
2343;313;175;118.3;118.3;10;132.56;195;132.56
2344;314;5;-1;-1;-1;-1;15;-1
2345;314;15;-1;-1;-1;-1;25;-1
2346;314;25;-1;-1;-1;-1;45;-1
2347;314;55;-1;-1;-1;-1;65;-1
2348;314;65;-1;-1;-1;-1;75;-1
2349;314;75;-1;-1;-1;-1;95;-1
2350;314;105;-1;-1;-1;-1;115;-1
2351;314;115;-1;-1;-1;-1;125;-1
2352;314;125;-1;-1;-1;-1;145;-1
2353;314;155;-1;-1;-1;-1;165;-1
2354;314;165;-1;-1;-1;-1;175;-1
2355;314;175;-1;-1;-1;-1;195;-1
2356;315;5;-1;6;2;8.28;15;8.28
2357;315;15;8.28;8.28;5;14.5;25;14.5
2358;315;25;14.5;14.5;10;28.16;45;28.16
2359;315;55;33.67;35.8;4;41.21;65;41.21
2360;315;65;41.21;41.21;5;48.06;75;48.06
2361;315;75;48.06;48.06;10;61.98;95;61.98
2362;315;105;68.02;69.19;4;75.3;115;75.3
2363;315;115;75.3;75.3;5;82.15;125;82.15
2364;315;125;82.15;82.15;10;96.34;145;96.34
2365;315;155;102.17;103.45;5;109.58;165;109.58
2366;315;165;109.58;109.58;5;116.56;175;116.56
2367;315;175;116.56;116.56;10;130.79;195;130.79
2368;316;5;-1;6.6;1;7.89;15;7.89
2369;316;15;7.89;7.89;5;14.24;25;14.24
2370;316;25;14.24;14.24;10;28.2;45;28.2
2371;316;55;33.51;35.69;4;41.19;65;41.19
2372;316;65;41.19;41.19;5;48.42;75;48.42
2373;316;75;48.42;48.42;10;62.89;95;62.89
2374;316;105;69.32;70.15;4;77.21;115;77.21
2375;316;115;77.21;77.21;5;84.82;125;84.82
2376;316;125;84.82;84.82;11;100.88;145;100.88
2377;316;155;107.37;107.76;5;115.22;165;115.22
2378;316;165;115.22;115.22;5;123.16;175;123.16
2379;316;175;123.16;123.16;10;138.82;195;138.82
2380;317;5;-1;5.57;1;7.08;15;7.08
2381;317;15;7.08;7.08;4;12.74;25;12.74
2382;317;25;12.74;12.74;9;24.98;45;24.98
2383;317;55;29.92;31;4;36.38;65;36.38
2384;317;65;36.38;36.38;4;42.58;75;42.58
2385;317;75;42.58;42.58;9;55;95;55
2386;317;105;60.77;61.09;4;67.2;115;67.2
2387;317;115;67.2;67.2;4;73.34;125;73.34
2388;317;125;73.34;73.34;9;86.5;145;86.5
2389;317;155;91.94;92.42;5;98.56;165;98.56
2390;317;165;98.56;98.56;5;105.28;175;105.28
2391;317;175;105.28;105.28;10;118.54;195;118.54
2392;318;5;-1;4.62;2;6.92;15;6.92
2393;318;15;6.92;6.92;4;12.44;25;12.44
2394;318;25;12.44;12.44;9;24.56;45;24.56
2395;318;55;29.49;30.95;4;35.86;65;35.86
2396;318;65;35.86;35.86;5;42.1;75;42.1
2397;318;75;42.1;42.1;9;54.61;95;54.61
2398;318;105;60.02;60.64;4;66.4;115;66.4
2399;318;115;66.4;66.4;5;72.64;125;72.64
2400;318;125;72.64;72.64;10;85.92;145;85.92
2401;318;155;91.62;92.11;4;98.1;165;98.1
2402;318;165;98.1;98.1;5;104.56;175;104.56
2403;318;175;104.56;104.56;10;117.78;195;117.78
2404;319;5;-1;-1;-1;-1;15;-1
2405;319;15;-1;-1;-1;-1;25;-1
2406;319;25;-1;-1;-1;-1;45;-1
2407;319;55;-1;-1;-1;-1;65;-1
2408;319;65;-1;-1;-1;-1;75;-1
2409;319;75;-1;-1;-1;-1;95;-1
2410;319;105;-1;-1;-1;-1;115;-1
2411;319;115;-1;-1;-1;-1;125;-1
2412;319;125;-1;-1;-1;-1;145;-1
2413;319;155;-1;-1;-1;-1;165;-1
2414;319;165;-1;-1;-1;-1;175;-1
2415;319;175;-1;-1;-1;-1;195;-1
2416;320;5;-1;-1;-1;-1;15;-1
2417;320;15;-1;-1;-1;-1;25;-1
2418;320;25;-1;-1;-1;-1;45;-1
2419;320;55;-1;-1;-1;-1;65;-1
2420;320;65;-1;-1;-1;-1;75;-1
2421;320;75;-1;-1;-1;-1;95;-1
2422;320;105;-1;-1;-1;-1;115;-1
2423;320;115;-1;-1;-1;-1;125;-1
2424;320;125;-1;-1;-1;-1;145;-1
2425;320;155;-1;-1;-1;-1;165;-1
2426;320;165;-1;-1;-1;-1;175;-1
2427;320;175;-1;-1;-1;-1;195;-1
2428;321;5;-1;4.58;2;7.02;15;7.02
2429;321;15;7.02;7.02;4;12.78;25;12.78
2430;321;25;12.78;12.78;9;24.96;45;24.96
2431;321;55;30.14;30.6;4;36.3;65;36.3
2432;321;65;36.3;36.3;4;42.55;75;42.55
2433;321;75;42.55;42.55;9;55;95;55
2434;321;105;60.68;60.68;4;67;115;67
2435;321;115;67;67;4;73.24;125;73.24
2436;321;125;73.24;73.24;9;86.28;145;86.28
2437;321;155;92;92;5;98.38;165;98.38
2438;321;165;98.38;98.38;5;104.85;175;104.85
2439;321;175;104.85;104.85;9;117.62;195;117.62
2440;322;5;-1;-1;-1;-1;15;-1
2441;322;15;-1;-1;-1;-1;25;-1
2442;322;25;-1;-1;-1;-1;45;-1
2443;322;55;-1;-1;-1;-1;65;-1
2444;322;65;-1;-1;-1;-1;75;-1
2445;322;75;-1;-1;-1;-1;95;-1
2446;322;105;-1;-1;-1;-1;115;-1
2447;322;115;-1;-1;-1;-1;125;-1
2448;322;125;-1;-1;-1;-1;145;-1
2449;322;155;-1;-1;-1;-1;165;-1
2450;322;165;-1;-1;-1;-1;175;-1
2451;322;175;-1;-1;-1;-1;195;-1
2452;323;5;-1;-1;-1;-1;15;-1
2453;323;15;-1;-1;-1;-1;25;-1
2454;323;25;-1;-1;-1;-1;45;-1
2455;323;55;-1;-1;-1;-1;65;-1
2456;323;65;-1;-1;-1;-1;75;-1
2457;323;75;-1;-1;-1;-1;95;-1
2458;323;105;-1;-1;-1;-1;115;-1
2459;323;115;-1;-1;-1;-1;125;-1
2460;323;125;-1;-1;-1;-1;145;-1
2461;323;155;-1;-1;-1;-1;165;-1
2462;323;165;-1;-1;-1;-1;175;-1
2463;323;175;-1;-1;-1;-1;195;-1
2464;324;5;-1;6.85;1;7.51;15;7.51
2465;324;15;7.51;7.51;5;13.7;25;13.7
2466;324;25;13.7;13.7;10;26.89;45;26.89
2467;324;55;33.1;34.24;10;47.29;75;47.29
2468;324;75;47.29;47.29;11;61.54;95;61.54
2469;324;105;68.23;68.87;9;83.48;125;83.48
2470;324;125;83.48;83.48;9;99.39;145;99.39
2471;324;155;105.42;106.3;9;121.05;175;121.05
2472;324;175;121.05;121.05;9;136.83;195;136.83
2473;324;205;143.1;145.07;9;160.81;225;160.81
2474;324;225;160.81;160.81;10;178.25;245;178.25
2475;324;255;184.75;187.13;9;202.11;275;202.11
2476;324;275;202.11;202.11;10;219.2;295;219.2
2477;324;305;226.58;226.58;8;239.63;325;239.63
2478;324;325;239.63;239.63;8;253.22;345;253.22
2479;324;355;259;259.27;9;272.37;375;272.37
2480;324;375;272.37;272.37;9;285.55;395;285.55
2481;325;5;-1;6.8;1;7.4;15;7.4
2482;325;15;7.4;7.4;5;13.46;25;13.46
2483;325;25;13.46;13.46;10;26.42;45;26.42
2484;325;55;32.6;34.06;10;46.78;75;46.78
2485;325;75;46.78;46.78;11;60.88;95;60.88
2486;325;105;67.59;68.08;9;82.78;125;82.78
2487;325;125;82.78;82.78;10;98.7;145;98.7
2488;325;155;104.74;105.36;9;120.32;175;120.32
2489;325;175;120.32;120.32;10;136.12;195;136.12
2490;325;205;142.47;144.41;9;160.12;225;160.12
2491;325;225;160.12;160.12;10;177.64;245;177.64
2492;325;255;184.12;186.49;9;201.56;275;201.56
2493;325;275;201.56;201.56;9;218.33;295;218.33
2494;325;305;225.58;225.58;8;238.42;325;238.42
2495;325;325;238.42;238.42;9;251.78;345;251.78
2496;325;355;257.45;257.6;10;270.66;375;270.66
2497;325;375;270.66;270.66;9;283.63;395;283.63
2498;326;5;-1;6.02;0;6.54;15;6.54
2499;326;15;6.54;6.54;5;12.12;25;12.12
2500;326;25;12.12;12.12;10;24.87;45;24.87
2501;326;55;29.83;32.56;9;43.4;75;43.4
2502;326;75;43.4;43.4;10;56.21;95;56.21
2503;326;105;61.95;64.37;8;76.32;125;76.32
2504;326;125;76.32;76.32;9;91.06;145;91.06
2505;326;155;96.17;98.1;8;111.26;175;111.26
2506;326;175;111.26;111.26;9;126.08;195;126.08
2507;326;205;132.27;134.94;8;147.22;225;147.22
2508;326;225;147.22;147.22;10;162.99;245;162.99
2509;326;255;168.92;171.86;9;185.28;275;185.28
2510;326;275;185.28;185.28;11;201.49;295;201.49
2511;326;305;208.12;208.43;9;220.74;325;220.74
2512;326;325;220.74;220.74;9;234.04;345;234.04
2513;326;355;239.34;239.55;9;252.46;375;252.46
2514;326;375;252.46;252.46;10;265.55;395;265.55
2515;327;5;-1;5.29;1;6.53;15;6.53
2516;327;15;6.53;6.53;5;12.18;25;12.18
2517;327;25;12.18;12.18;10;24.32;45;24.32
2518;327;55;29.88;32.71;8;43.29;75;43.29
2519;327;75;43.29;43.29;10;56.14;95;56.14
2520;327;105;61.79;64.08;7;76.38;125;76.38
2521;327;125;76.38;76.38;9;91.36;145;91.36
2522;327;155;96.57;98.25;8;111.5;175;111.5
2523;327;175;111.5;111.5;8;126.14;195;126.14
2524;327;205;132.19;135;8;147.48;225;147.48
2525;327;225;147.48;147.48;9;163.09;245;163.09
2526;327;255;169.48;172.37;8;185.69;275;185.69
2527;327;275;185.69;185.69;10;201.46;295;201.46
2528;327;305;208.08;208.38;8;220.68;325;220.68
2529;327;325;220.68;220.68;9;233.88;345;233.88
2530;327;355;239.53;239.62;9;252.9;375;252.9
2531;327;375;252.9;252.9;9;265.86;395;265.86
2532;328;5;-1;6.02;1;6.59;15;6.59
2533;328;15;6.59;6.59;5;12.15;25;12.15
2534;328;25;12.15;12.15;9;24.55;45;24.55
2535;328;55;30;31.85;8;43.42;75;43.42
2536;328;75;43.42;43.42;9;56.33;95;56.33
2537;328;105;62.41;64.8;7;76.18;125;76.18
2538;328;125;76.18;76.18;8;90.16;145;90.16
2539;328;155;95.31;97.57;7;109.7;175;109.7
2540;328;175;109.7;109.7;8;123.55;195;123.55
2541;328;205;129.38;132.72;6;144.72;225;144.72
2542;328;225;144.72;144.72;8;160.07;245;160.07
2543;328;255;166.23;169.75;6;181.86;275;181.86
2544;328;275;181.86;181.86;8;197.13;295;197.13
2545;328;305;203.56;204.47;7;215.7;325;215.7
2546;328;325;215.7;215.7;8;228.71;345;228.71
2547;328;355;234.12;234.96;8;247.04;375;247.04
2548;328;375;247.04;247.04;8;259.46;395;259.46
2549;329;5;-1;5.41;1;6.44;15;6.44
2550;329;15;6.44;6.44;5;12.07;25;12.07
2551;329;25;12.07;12.07;10;24.41;45;24.41
2552;329;55;29.79;31.21;9;42.78;75;42.78
2553;329;75;42.78;42.78;10;55.96;95;55.96
2554;329;105;61.84;63.63;7;75.24;125;75.24
2555;329;125;75.24;75.24;8;88.98;145;88.98
2556;329;155;94.06;95.86;7;108.07;175;108.07
2557;329;175;108.07;108.07;8;121.68;195;121.68
2558;329;205;127.41;130.29;7;142.9;225;142.9
2559;329;225;142.9;142.9;8;158.48;245;158.48
2560;329;255;164.58;168.13;7;180.34;275;180.34
2561;329;275;180.34;180.34;8;195.94;295;195.94
2562;329;305;202.61;203.36;7;215.16;325;215.16
2563;329;325;215.16;215.16;8;228.6;345;228.6
2564;329;355;234.26;234.69;8;247.02;375;247.02
2565;329;375;247.02;247.02;8;259.26;395;259.26
2566;330;5;-1;5.37;1;6.47;15;6.47
2567;330;15;6.47;6.47;5;12.2;25;12.2
2568;330;25;12.2;12.2;9;24.14;45;24.14
2569;330;55;29.61;32.49;8;42.54;75;42.54
2570;330;75;42.54;42.54;10;55.75;95;55.75
2571;330;105;61.25;63.42;7;74.92;125;74.92
2572;330;125;74.92;74.92;9;89.37;145;89.37
2573;330;155;94.79;96.78;7;109.24;175;109.24
2574;330;175;109.24;109.24;8;123.63;195;123.63
2575;330;205;129.71;132.3;7;145.22;225;145.22
2576;330;225;145.22;145.22;9;160.73;245;160.73
2577;330;255;167.02;169.85;7;182.41;275;182.41
2578;330;275;182.41;182.41;8;198.18;295;198.18
2579;330;305;204.58;205.06;7;216.96;325;216.96
2580;330;325;216.96;216.96;7;230.27;345;230.27
2581;330;355;235.74;236.36;8;247.59;375;247.59
2582;330;375;247.59;247.59;9;259.73;395;259.73
2583;331;5;-1;5.94;0;6.52;15;6.52
2584;331;15;6.52;6.52;5;12.11;25;12.11
2585;331;25;12.11;12.11;10;24.64;45;24.64
2586;331;55;29.73;32.8;8;42.5;75;42.5
2587;331;75;42.5;42.5;10;55.65;95;55.65
2588;331;105;60.91;64.34;7;74.76;125;74.76
2589;331;125;74.76;74.76;9;89.3;145;89.3
2590;331;155;94.61;97.64;7;108.56;175;108.56
2591;331;175;108.56;108.56;8;122.58;195;122.58
2592;331;205;128.16;131.97;7;143.12;225;143.12
2593;331;225;143.12;143.12;9;158.8;245;158.8
2594;331;255;164.71;168.28;7;180.3;275;180.3
2595;331;275;180.3;180.3;9;195.99;295;195.99
2596;331;305;202.67;204.17;8;215.1;325;215.1
2597;331;325;215.1;215.1;9;228.04;345;228.04
2598;331;355;233.32;234.56;8;246.25;375;246.25
2599;331;375;246.25;246.25;9;259.08;395;259.08
2600;332;5;-1;4.1;2;6.85;15;6.85
2601;332;15;6.85;6.85;4;12.25;25;12.25
2602;332;25;12.25;12.25;8;24.11;45;24.11
2603;332;55;29.06;29.59;8;41.12;75;41.12
2604;332;75;41.12;41.12;8;53.17;95;53.17
2605;332;105;58.27;58.63;8;70.24;125;70.24
2606;332;125;70.24;70.24;8;82.56;145;82.56
2607;332;155;87.77;88.42;8;100.19;175;100.19
2608;332;175;100.19;100.19;8;112.28;195;112.28
2609;332;205;117.38;117.85;8;129.49;225;129.49
2610;332;225;129.49;129.49;9;141.78;245;141.78
2611;332;255;146.91;147.41;8;159.09;275;159.09
2612;332;275;159.09;159.09;9;171.03;295;171.03
2613;332;305;176.23;176.51;8;188.21;325;188.21
2614;332;325;188.21;188.21;9;200.49;345;200.49
2615;332;355;205.6;205.89;9;217.72;375;217.72
2616;332;375;217.72;217.72;9;229.62;395;229.62
2617;333;5;-1;3.93;2;6.91;15;6.91
2618;333;15;6.91;6.91;4;12.45;25;12.45
2619;333;25;12.45;12.45;8;24.5;45;24.5
2620;333;55;29.38;29.88;8;41.56;75;41.56
2621;333;75;41.56;41.56;8;53.49;95;53.49
2622;333;105;58.94;58.94;8;70.77;125;70.77
2623;333;125;70.77;70.77;8;83.27;145;83.27
2624;333;155;88.17;88.45;8;100.52;175;100.52
2625;333;175;100.52;100.52;8;112.71;195;112.71
2626;333;205;117.93;117.93;8;129.78;225;129.78
2627;333;225;129.78;129.78;8;142.25;245;142.25
2628;333;255;147.33;147.33;8;159.62;275;159.62
2629;333;275;159.62;159.62;8;171.88;295;171.88
2630;333;305;177.11;177.11;8;189.09;325;189.09
2631;333;325;189.09;189.09;9;201.53;345;201.53
2632;333;355;206.77;206.77;9;218.79;375;218.79
2633;333;375;218.79;218.79;8;230.84;395;230.84
2634;334;5;-1;4.39;2;6.82;15;6.82
2635;334;15;6.82;6.82;4;12.29;25;12.29
2636;334;25;12.29;12.29;8;24.5;45;24.5
2637;334;55;29.43;29.49;8;41.8;75;41.8
2638;334;75;41.8;41.8;8;54.15;95;54.15
2639;334;105;59.52;59.52;8;71.58;125;71.58
2640;334;125;71.58;71.58;8;84.13;145;84.13
2641;334;155;89.17;89.29;8;101.53;175;101.53
2642;334;175;101.53;101.53;8;113.63;195;113.63
2643;334;205;118.96;118.96;8;130.92;225;130.92
2644;334;225;130.92;130.92;9;143.44;245;143.44
2645;334;255;148.59;148.59;9;161.11;275;161.11
2646;334;275;161.11;161.11;8;173.26;295;173.26
2647;334;305;178.48;178.48;9;190.41;325;190.41
2648;334;325;190.41;190.41;9;202.71;345;202.71
2649;334;355;207.73;207.73;9;220.01;375;220.01
2650;334;375;220.01;220.01;9;231.93;395;231.93
2651;335;5;-1;3.83;2;6.6;15;6.6
2652;335;15;6.6;6.6;4;12.22;25;12.22
2653;335;25;12.22;12.22;8;24.26;45;24.26
2654;335;55;29.18;29.5;8;41.54;75;41.54
2655;335;75;41.54;41.54;8;53.99;95;53.99
2656;335;105;58.8;58.9;8;71.2;125;71.2
2657;335;125;71.2;71.2;8;83.68;145;83.68
2658;335;155;88.76;88.76;8;101.34;175;101.34
2659;335;175;101.34;101.34;8;113.9;195;113.9
2660;335;205;118.9;118.9;8;131.03;225;131.03
2661;335;225;131.03;131.03;9;143.45;245;143.45
2662;335;255;148.3;148.3;8;160.78;275;160.78
2663;335;275;160.78;160.78;9;173.42;295;173.42
2664;335;305;178.29;178.29;9;190.46;325;190.46
2665;335;325;190.46;190.46;9;202.93;345;202.93
2666;335;355;207.87;207.87;9;219.98;375;219.98
2667;335;375;219.98;219.98;9;232.19;395;232.19
2668;336;5;-1;3.65;2;6.95;15;6.95
2669;336;15;6.95;6.95;4;12.63;25;12.63
2670;336;25;12.63;12.63;8;24.61;45;24.61
2671;336;55;29.61;29.77;8;41.73;75;41.73
2672;336;75;41.73;41.73;8;53.83;95;53.83
2673;336;105;59.02;59.02;8;70.96;125;70.96
2674;336;125;70.96;70.96;8;83.46;145;83.46
2675;336;155;88.61;88.61;8;101.15;175;101.15
2676;336;175;101.15;101.15;8;113.57;195;113.57
2677;336;205;118.71;118.71;8;130.53;225;130.53
2678;336;225;130.53;130.53;8;143.03;245;143.03
2679;336;255;148.08;148.08;9;160.55;275;160.55
2680;336;275;160.55;160.55;8;172.79;295;172.79
2681;336;305;177.95;177.95;8;189.77;325;189.77
2682;336;325;189.77;189.77;9;202.14;345;202.14
2683;336;355;207.37;207.37;9;219.69;375;219.69
2684;336;375;219.69;219.69;9;232.03;395;232.03
2685;337;5;-1;4.41;2;6.4;15;6.4
2686;337;15;6.4;6.4;4;11.82;25;11.82
2687;337;25;11.82;11.82;8;23.6;45;23.6
2688;337;55;28.35;29.33;8;40.26;75;40.26
2689;337;75;40.26;40.26;8;52.3;95;52.3
2690;337;105;57.16;57.76;8;69.26;125;69.26
2691;337;125;69.26;69.26;8;81.78;145;81.78
2692;337;155;86.95;87.34;8;99.26;175;99.26
2693;337;175;99.26;99.26;8;111.6;195;111.6
2694;337;205;116.76;117.32;8;128.76;225;128.76
2695;337;225;128.76;128.76;8;141.16;245;141.16
2696;337;255;146.38;146.67;8;158.5;275;158.5
2697;337;275;158.5;158.5;8;170.73;295;170.73
2698;337;305;175.9;176.2;8;187.54;325;187.54
2699;337;325;187.54;187.54;8;199.86;345;199.86
2700;337;355;204.95;205.21;8;216.78;375;216.78
2701;337;375;216.78;216.78;9;228.75;395;228.75
2702;338;5;-1;4.03;2;6.91;15;6.91
2703;338;15;6.91;6.91;4;12.33;25;12.33
2704;338;25;12.33;12.33;8;23.99;45;23.99
2705;338;55;28.94;29.37;8;40.84;75;40.84
2706;338;75;40.84;40.84;8;52.83;95;52.83
2707;338;105;58.14;58.61;8;69.99;125;69.99
2708;338;125;69.99;69.99;9;82.16;145;82.16
2709;338;155;87.26;87.69;8;99.54;175;99.54
2710;338;175;99.54;99.54;9;111.67;195;111.67
2711;338;205;116.88;117.19;8;128.82;225;128.82
2712;338;225;128.82;128.82;9;141.41;245;141.41
2713;338;255;146.43;146.67;9;158.81;275;158.81
2714;338;275;158.81;158.81;9;171.18;295;171.18
2715;338;305;176.53;177.03;8;188.43;325;188.43
2716;338;325;188.43;188.43;9;200.93;345;200.93
2717;338;355;205.97;206.33;9;218.09;375;218.09
2718;338;375;218.09;218.09;9;229.99;395;229.99
2719;339;5;-1;5.36;0;5.92;15;5.92
2720;339;15;5.92;5.92;3;11.5;25;11.5
2721;339;25;11.5;11.5;7;23.24;45;23.24
2722;339;55;27.47;32.14;5;40.1;75;40.1
2723;339;75;40.1;40.1;7;52.4;95;52.4
2724;339;105;56.84;61.84;4;69.25;125;69.25
2725;339;125;69.25;69.25;7;81.82;145;81.82
2726;339;155;86.1;91.25;4;99.06;175;99.06
2727;339;175;99.06;99.06;7;111.72;195;111.72
2728;339;205;116.12;121.09;4;128.74;225;128.74
2729;339;225;128.74;128.74;7;141.3;245;141.3
2730;339;255;145.81;150.51;5;158.5;275;158.5
2731;339;275;158.5;158.5;7;171.03;295;171.03
2732;339;305;175.48;179.32;5;187.9;325;187.9
2733;339;325;187.9;187.9;8;200.63;345;200.63
2734;339;355;204.84;208.83;6;216.84;375;216.84
2735;339;375;216.84;216.84;9;228.4;395;228.4
2736;340;5;-1;5.4;0;5.78;15;5.78
2737;340;15;5.78;5.78;4;11.39;25;11.39
2738;340;25;11.39;11.39;8;23.06;45;23.06
2739;340;55;27.72;28.99;7;39.68;75;39.68
2740;340;75;39.68;39.68;7;51.74;95;51.74
2741;340;105;56.4;58.18;6;68.66;125;68.66
2742;340;125;68.66;68.66;8;81.2;145;81.2
2743;340;155;85.96;87.88;6;98.48;175;98.48
2744;340;175;98.48;98.48;8;111.01;195;111.01
2745;340;205;115.62;117.43;7;128.02;225;128.02
2746;340;225;128.02;128.02;8;140.74;245;140.74
2747;340;255;145.63;147;7;158.42;275;158.42
2748;340;275;158.42;158.42;8;170.95;295;170.95
2749;340;305;175.71;178.23;6;187.84;325;187.84
2750;340;325;187.84;187.84;8;200.46;345;200.46
2751;340;355;205.13;207.41;7;217.12;375;217.12
2752;340;375;217.12;217.12;8;228.7;395;228.7
2753;341;5;-1;5.16;1;6.38;15;6.38
2754;341;15;6.38;6.38;4;11.76;25;11.76
2755;341;25;11.76;11.76;9;23.45;45;23.45
2756;341;55;28.08;29.59;8;40.03;75;40.03
2757;341;75;40.03;40.03;9;52.08;95;52.08
2758;341;105;57.06;57.55;8;69.01;125;69.01
2759;341;125;69.01;69.01;8;81.6;145;81.6
2760;341;155;86.44;87.18;8;98.95;175;98.95
2761;341;175;98.95;98.95;9;111.34;195;111.34
2762;341;205;116.55;117.47;8;128.58;225;128.58
2763;341;225;128.58;128.58;9;141.19;245;141.19
2764;341;255;146.16;147.3;8;158.54;275;158.54
2765;341;275;158.54;158.54;9;171.04;295;171.04
2766;341;305;176.25;176.56;8;188.29;325;188.29
2767;341;325;188.29;188.29;9;200.99;345;200.99
2768;341;355;206.38;206.66;9;218.38;375;218.38
2769;341;375;218.38;218.38;9;230.66;395;230.66
2770;342;5;-1;-1;-1;-1;15;-1
2771;342;15;-1;-1;-1;-1;25;-1
2772;342;25;-1;-1;-1;-1;45;-1
2773;342;55;-1;-1;-1;-1;75;-1
2774;342;75;-1;-1;-1;-1;95;-1
2775;342;105;-1;-1;-1;-1;125;-1
2776;342;125;-1;-1;-1;-1;145;-1
2777;342;155;-1;-1;-1;-1;175;-1
2778;342;175;-1;-1;-1;-1;195;-1
2779;342;205;-1;-1;-1;-1;225;-1
2780;342;225;-1;-1;-1;-1;245;-1
2781;342;255;-1;-1;-1;-1;275;-1
2782;342;275;-1;-1;-1;-1;295;-1
2783;342;305;-1;-1;-1;-1;325;-1
2784;342;325;-1;-1;-1;-1;345;-1
2785;342;355;-1;-1;-1;-1;375;-1
2786;342;375;-1;-1;-1;-1;395;-1
2787;343;5;-1;5.68;1;7.12;15;7.12
2788;343;15;7.12;7.12;4;12.82;25;12.82
2789;343;25;12.82;12.82;9;25.48;45;25.48
2790;343;55;30.59;32.28;4;37.11;65;37.11
2791;343;65;37.11;37.11;4;43.56;75;43.56
2792;343;75;43.56;43.56;9;56.46;95;56.46
2793;343;105;62.15;63.07;4;68.64;115;68.64
2794;343;115;68.64;68.64;4;74.88;125;74.88
2795;343;125;74.88;74.88;9;88.26;145;88.26
2796;343;155;93.8;94.66;4;100.3;165;100.3
2797;343;165;100.3;100.3;5;106.78;175;106.78
2798;343;175;106.78;106.78;10;119.77;195;119.77
2799;344;5;-1;5.74;1;7.32;15;7.32
2800;344;15;7.32;7.32;4;13.03;25;13.03
2801;344;25;13.03;13.03;9;25.46;45;25.46
2802;344;55;30.65;32.24;4;37.26;65;37.26
2803;344;65;37.26;37.26;5;43.55;75;43.55
2804;344;75;43.55;43.55;9;56.3;95;56.3
2805;344;105;62.03;63.1;4;68.58;115;68.58
2806;344;115;68.58;68.58;5;74.84;125;74.84
2807;344;125;74.84;74.84;10;88.06;145;88.06
2808;344;155;93.85;94.46;5;100.62;165;100.62
2809;344;165;100.62;100.62;5;107.22;175;107.22
2810;344;175;107.22;107.22;10;120.7;195;120.7
