id;idAnalyse;temps;distance
1;1;5.86;14.1318327974277
2;1;6.44;15.4214559386973
3;1;7.06;16.6091954022989
4;1;7.65;17.7394636015326
5;1;8.3;18.9846743295019
6;1;8.87;20.0766283524904
7;1;9.49;21.264367816092
8;1;10.11;22.4521072796935
9;1;10.69;23.5632183908046
10;1;11.28;24.6934865900383
11;1;11.95;25.8994708994709
16;1;12.53;26.9223985890653
17;1;13.29;28.2627865961199
18;1;13.8;29.1622574955908
19;1;14.43;30.2733686067019
20;1;15.05;31.3668430335097
21;1;15.62;32.3721340388007
22;1;16.27;33.5185185185185
23;1;16.84;34.5238095238095
24;1;17.48;35.652557319224
25;1;18.1;36.7460317460317
26;1;18.73;37.8571428571429
27;1;19.35;38.9506172839506
28;1;19.95;40.0088183421517
29;1;20.59;41.1375661375661
30;1;21.22;42.2486772486772
31;1;21.82;43.3068783068783
32;1;22.42;44.3650793650794
33;1;23.1;45.5177993527508
34;1;23.74;46.5533980582524
35;1;24.37;47.5728155339806
36;1;24.88;48.3980582524272
37;1;31.64;62.7591973244147
38;1;32.14;63.5953177257525
39;1;32.74;64.5986622073579
40;1;33.36;65.6643356643357
41;1;34.04;66.8531468531469
42;1;34.66;67.9370629370629
43;1;35.27;69.0034965034965
44;1;35.87;70.0524475524475
45;1;36.47;71.1013986013986
46;1;37.1;72.2027972027972
47;1;37.68;73.2167832167832
48;1;38.28;74.2657342657343
49;1;38.96;75.4513888888889
50;1;39.56;76.4930555555556
51;1;40.21;77.6215277777778
52;1;40.8;78.6458333333333
53;1;41.4;79.6875
54;1;42.02;80.7638888888889
55;1;42.65;81.8576388888889
56;1;43.25;82.8993055555556
57;1;43.85;83.9409722222222
58;1;44.45;84.9826388888889
59;1;45.09;86.09375
60;1;45.71;87.1701388888889
61;1;46.35;88.28125
62;1;46.97;89.3576388888889
63;1;47.58;90.4166666666667
64;1;48.22;91.5277777777778
65;1;48.77;92.4826388888889
66;1;49.4;93.5763888888889
67;1;49.98;94.5833333333333
68;1;50.6;95.6597222222222
69;1;51.22;96.7361111111111
70;1;51.86;97.8472222222222
71;1;52.5;98.9583333333333
72;2;5.9;13.7636080870918
73;2;6.45;15.0384615384615
74;2;7.13;16.3461538461538
75;2;7.69;17.4230769230769
76;2;8.31;18.6153846153846
77;2;8.92;19.7884615384615
78;2;9.52;20.9423076923077
79;2;10.15;22.1538461538462
80;2;10.79;23.3846153846154
81;2;11.37;24.5
82;2;12.01;25.6713780918728
95;2;12.59;26.6961130742049
96;2;13.23;27.8268551236749
97;2;13.83;28.886925795053
98;2;14.47;30.017667844523
99;2;15.06;31.0600706713781
100;2;15.72;32.226148409894
101;2;16.29;33.2332155477032
102;2;16.93;34.3639575971731
103;2;17.49;35.3533568904594
104;2;18.09;36.4134275618375
105;2;18.71;37.5088339222615
106;2;19.35;38.6395759717315
107;2;19.93;39.6643109540636
108;2;20.55;40.7597173144876
109;2;21.15;41.8197879858657
110;2;21.81;42.9858657243816
111;2;22.37;43.9752650176678
112;2;23.03;45.1333333333333
113;2;23.61;46.1
114;2;24.3;47.25
115;2;24.79;48.0666666666667
116;2;32.03;63.3501683501684
117;2;32.46;64.0740740740741
122;2;33.15;65.2447552447552
123;2;33.73;66.2587412587413
124;2;34.35;67.3426573426573
125;2;34.98;68.4440559440559
126;2;35.57;69.4755244755245
127;2;36.23;70.6293706293706
128;2;36.85;71.7132867132867
129;2;37.44;72.7447552447552
130;2;38.05;73.8111888111888
131;2;38.63;74.8251748251748
132;2;39.35;76.0652920962199
133;2;39.91;77.0274914089347
140;2;40.57;78.1615120274914
141;2;41.13;79.1237113402062
142;2;41.77;80.2233676975945
143;2;42.35;81.2199312714777
144;2;42.99;82.319587628866
145;2;43.57;83.3161512027491
146;2;44.23;84.4501718213058
147;2;44.79;85.4123711340206
148;2;45.43;86.5120274914089
149;2;46.07;87.6116838487973
150;2;46.67;88.6426116838488
151;2;47.25;89.639175257732
152;2;47.89;90.7388316151203
153;2;48.48;91.7525773195876
154;2;49.09;92.8006872852234
155;2;49.65;93.7628865979381
156;2;50.29;94.8625429553265
157;2;50.92;95.9683098591549
158;2;51.53;97.0422535211268
159;2;52.15;98.1338028169014
160;2;52.78;99.2429577464789
161;9;4.82;13.1693989071038
162;9;5.3;14.4808743169399
163;9;5.8;15.7061503416856
164;9;6.34;16.9362186788155
165;9;6.84;18.0751708428246
166;9;7.32;19.1685649202733
167;9;7.78;20.2164009111617
168;9;8.26;21.3097949886105
169;9;8.73;22.380410022779
170;9;9.26;23.5876993166287
171;9;9.72;24.6355353075171
172;9;9.86;24.9544419134396
173;9;10.2;25.6570841889117
174;9;10.72;26.7248459958932
175;9;11.26;27.8336755646817
176;9;11.72;28.7782340862423
177;9;12.23;29.8254620123203
178;9;12.68;30.7494866529774
179;9;13.22;31.8583162217659
180;9;13.74;32.9260780287474
181;9;14.24;33.952772073922
182;9;14.76;35.0205338809035
183;9;15.28;36.088295687885
184;9;15.82;37.1971252566735
185;9;16.32;38.223819301848
186;9;16.84;39.2915811088296
187;9;17.36;40.3593429158111
188;9;17.9;41.4681724845996
189;9;18.46;42.6180698151951
190;9;18.94;43.6036960985626
191;9;19.5;44.7535934291581
192;9;20.02;45.8888888888889
193;9;20.58;47.1333333333333
194;9;21.12;48.3333333333333
195;9;21.72;49.6666666666667
196;12;4.88;13.1418312387792
197;12;5.32;14.326750448833
198;12;5.91;15.7375271149675
199;12;6.32;16.6268980477223
200;12;6.88;17.8416485900217
201;12;7.34;18.8394793926247
202;12;7.88;20.0108459869848
