id;idAnalyse;distanceDebut;tpsDebut;tpsDebutCycles;nbCycles;tpsFinCycles;distanceFin;tpsFin
2404;321;5;-1;5,14;2;6,76;15;6,76
2405;321;15;6,76;6,76;5;12,54;25;12,54
2406;321;25;12,54;12,54;10;24,35;45;24,35
2407;321;55;30,06;32,5;4;36,82;65;36,82
2408;321;65;36,82;36,82;5;43,04;75;43,04
2409;321;75;43,04;43,04;11;55,76;95;55,76
2410;321;105;61,9;63,85;4;68,42;115;68,42
2411;321;115;68,42;68,42;5;74,7;125;74,7
2412;321;125;74,7;74,7;11;87,48;145;87,48
2413;321;155;93,81;94,92;5;100,49;165;100,49
2414;321;165;100,49;100,49;6;106,92;175;106,92
2415;321;175;106,92;106,92;12;120,24;195;120,24
2416;322;5;-1;5,57;1;6,72;15;6,72
2417;322;15;6,72;6,72;5;12,48;25;12,48
2418;322;25;12,48;12,48;10;24,22;45;24,22
2419;322;55;29,95;32,63;3;36,6;65;36,6
2420;322;65;36,6;36,6;5;42,98;75;42,98
2421;322;75;42,98;42,98;10;55,64;95;55,64
2422;322;105;61,15;63,92;3;67,82;115;67,82
2423;322;115;67,82;67,82;5;74,23;125;74,23
2424;322;125;74,23;74,23;10;87,06;145;87,06
2425;322;155;92,99;95,06;4;99,61;165;99,61
2426;322;165;99,61;99,61;5;106,12;175;106,12
2427;322;175;106,12;106,12;11;119,21;195;119,21
2428;323;5;-1;5,74;1;6,46;15;6,46
2429;323;15;6,46;6,46;5;11,9;25;11,9
2430;323;25;11,9;11,9;11;23,95;45;23,95
2431;323;55;29,34;32,31;3;35,87;65;35,87
2432;323;65;35,87;35,87;5;42,01;75;42,01
2433;323;75;42,01;42,01;10;54,13;95;54,13
2434;323;105;60,03;63,17;3;66,58;115;66,58
2435;323;115;66,58;66,58;5;72,59;125;72,59
2436;323;125;72,59;72,59;10;85,17;145;85,17
2437;323;155;91,19;94,51;3;97,93;165;97,93
2438;323;165;97,93;97,93;5;104,36;175;104,36
2439;323;175;104,36;104,36;11;117,34;195;117,34
2440;324;5;-1;5,52;0;6;15;6
2441;324;15;6;6;4;11,32;25;11,32
2442;324;25;11,32;11,32;9;22,86;45;22,86
2443;324;55;28,14;32,04;2;34,6;65;34,6
2444;324;65;34,6;34,6;5;40,66;75;40,66
2445;324;75;40,66;40,66;9;52,57;95;52,57
2446;324;105;58,25;61,77;2;64,98;115;64,98
2447;324;115;64,98;64,98;4;70,72;125;70,72
2448;324;125;70,72;70,72;9;83,17;145;83,17
2449;324;155;88,78;92,95;2;95,36;165;95,36
2450;324;165;95,36;95,36;5;101,36;175;101,36
2451;324;175;101,36;101,36;10;113,75;195;113,75
2452;325;5;-1;5,7;1;6,46;15;6,46
2453;325;15;6,46;6,46;5;12,04;25;12,04
2454;325;25;12,04;12,04;9;23,3;45;23,3
2455;325;55;28,83;33,02;2;35,16;65;35,16
2456;325;65;35,16;35,16;5;41,32;75;41,32
2457;325;75;41,32;41,32;9;53,35;95;53,35
2458;325;105;58,96;62,86;2;65,43;115;65,43
2459;325;115;65,43;65,43;5;71,6;125;71,6
2460;325;125;71,6;71,6;10;83,94;145;83,94
2461;325;155;89,98;93,35;2;96,36;165;96,36
2462;325;165;96,36;96,36;5;102,45;175;102,45
2463;325;175;102,45;102,45;10;114,92;195;114,92
2464;326;5;-1;4,58;2;6,56;15;6,56
2465;326;15;6,56;6,56;5;12,32;25;12,32
2466;326;25;12,32;12,32;10;24,13;45;24,13
2467;326;55;29,92;32,1;4;36,38;65;36,38
2468;326;65;36,38;36,38;5;42,4;75;42,4
2469;326;75;42,4;42,4;10;54,64;95;54,64
2470;326;105;60,36;62,53;4;66,82;115;66,82
2471;326;115;66,82;66,82;5;72,9;125;72,9
2472;326;125;72,9;72,9;10;85,7;145;85,7
2473;326;155;91,44;93,81;4;98,41;165;98,41
2474;326;165;98,41;98,41;5;104,96;175;104,96
2475;326;175;104,96;104,96;10;118,06;195;118,06
2476;327;5;-1;5,07;1;6,34;15;6,34
2477;327;15;6,34;6,34;5;12,27;25;12,27
2478;327;25;12,27;12,27;10;24,38;45;24,38
2479;327;55;29,86;32,23;4;36,63;65;36,63
2480;327;65;36,63;36,63;5;42,96;75;42,96
2481;327;75;42,96;42,96;10;55,76;95;55,76
2482;327;105;61,77;63,44;4;68,32;115;68,32
2483;327;115;68,32;68,32;5;74,97;125;74,97
2484;327;125;74,97;74,97;11;88,27;145;88,27
2485;327;155;94,17;95,74;4;100,9;165;100,9
2486;327;165;100,9;100,9;6;107,45;175;107,45
2487;327;175;107,45;107,45;11;120,82;195;120,82
2488;328;5;-1;6,16;0;6,22;15;6,22
2489;328;15;6,22;6,22;5;11,98;25;11,98
2490;328;25;11,98;11,98;10;24,53;45;24,53
2491;328;55;30,12;32,33;3;36,82;65;36,82
2492;328;65;36,82;36,82;5;43,06;75;43,06
2493;328;75;43,06;43,06;9;55,89;95;55,89
2494;328;105;62,1;64,16;3;68,58;115;68,58
2495;328;115;68,58;68,58;5;75,03;125;75,03
2496;328;125;75,03;75,03;10;87,74;145;87,74
2497;328;155;93,85;96,38;3;100,22;165;100,22
2498;328;165;100,22;100,22;5;106,56;175;106,56
2499;328;175;106,56;106,56;10;119,12;195;119,12
2500;329;5;-1;6,27;1;7,97;15;7,97
2501;329;15;7,97;7,97;5;14,52;25;14,52
2502;329;25;14,52;14,52;9;28,44;45;28,44
2503;329;55;34,14;36,35;4;41,68;65;41,68
2504;329;65;41,68;41,68;5;48,88;75;48,88
2505;329;75;48,88;48,88;10;63,86;95;63,86
2506;329;105;69,71;71,54;4;77,19;115;77,19
2507;329;115;77,19;77,19;5;84,49;125;84,49
2508;329;125;84,49;84,49;10;99,68;145;99,68
2509;329;155;105,86;107,02;4;113,44;165;113,44
2510;329;165;113,44;113,44;5;121,04;175;121,04
2511;329;175;121,04;121,04;10;136,42;195;136,42
2512;330;5;-1;7,16;1;8,51;15;8,51
2513;330;15;8,51;8,51;5;14,75;25;14,75
2514;330;25;14,75;14,75;9;27,98;45;27,98
2515;330;55;34,04;34,92;4;41,02;65;41,02
2516;330;65;41,02;41,02;5;48,11;75;48,11
2517;330;75;48,11;48,11;9;62,46;95;62,46
2518;330;105;68,82;69,78;4;76,07;115;76,07
2519;330;115;76,07;76,07;4;83,34;125;83,34
2520;330;125;83,34;83,34;9;98,31;145;98,31
2521;330;155;104,7;105,6;4;112,52;165;112,52
2522;330;165;112,52;112,52;4;120,15;175;120,15
2523;330;175;120,15;120,15;9;135,74;195;135,74
2524;331;5;-1;6,91;1;8,33;15;8,33
2525;331;15;8,33;8,33;5;14,81;25;14,81
2526;331;25;14,81;14,81;10;28,17;45;28,17
2527;331;55;33,96;36,64;3;41,31;65;41,31
2528;331;65;41,31;41,31;5;48,43;75;48,43
2529;331;75;48,43;48,43;10;62,59;95;62,59
2530;331;105;68,34;70,85;4;75,75;115;75,75
2531;331;115;75,75;75,75;5;82,83;125;82,83
2532;331;125;82,83;82,83;10;97,13;145;97,13
2533;331;155;103,09;105,01;4;110,36;165;110,36
2534;331;165;110,36;110,36;5;117,31;175;117,31
2535;331;175;117,31;117,31;10;131,37;195;131,37
2536;332;5;-1;6,76;1;7,35;15;7,35
2537;332;15;7,35;7,35;5;13,85;25;13,85
2538;332;25;13,85;13,85;10;27,54;45;27,54
2539;332;55;33,04;36,08;3;40,25;65;40,25
2540;332;65;40,25;40,25;5;47,11;75;47,11
2541;332;75;47,11;47,11;10;61,36;95;61,36
2542;332;105;66,73;69,42;3;74,1;115;74,1
2543;332;115;74,1;74,1;5;81,17;125;81,17
2544;332;125;81,17;81,17;10;95,77;145;95,77
2545;332;155;101,56;104,01;4;108,77;165;108,77
2546;332;165;108,77;108,77;5;115,73;175;115,73
2547;332;175;115,73;115,73;10;129,88;195;129,88
2548;333;5;-1;7,08;1;7,72;15;7,72
2549;333;15;7,72;7,72;5;14,4;25;14,4
2550;333;25;14,4;14,4;9;28,29;45;28,29
2551;333;55;33,85;37,14;3;41,47;65;41,47
2552;333;65;41,47;41,47;5;48,54;75;48,54
2553;333;75;48,54;48,54;10;63,34;95;63,34
2554;333;105;69,11;71,53;3;76,66;115;76,66
2555;333;115;76,66;76,66;5;83,92;125;83,92
2556;333;125;83,92;83,92;10;98,76;145;98,76
2557;333;155;104,62;107,4;3;112,16;165;112,16
2558;333;165;112,16;112,16;5;119,2;175;119,2
2559;333;175;119,2;119,2;10;133,67;195;133,67
2560;334;5;-1;6,91;1;7,79;15;7,79
2561;334;15;7,79;7,79;5;14,29;25;14,29
2562;334;25;14,29;14,29;10;28,15;45;28,15
2563;334;55;33,88;37,14;3;41,49;65;41,49
2564;334;65;41,49;41,49;5;48,68;75;48,68
2565;334;75;48,68;48,68;10;63,73;95;63,73
2566;334;105;69,85;72,85;3;77,34;115;77,34
2567;334;115;77,34;77,34;5;85,08;125;85,08
2568;334;125;85,08;85,08;10;100,8;145;100,8
2569;334;155;106,91;109,57;3;114,58;165;114,58
2570;334;165;114,58;114,58;5;122,4;175;122,4
2571;334;175;122,4;122,4;10;138,06;195;138,06
2572;335;5;-1;4,69;2;6,97;15;6,97
2573;335;15;6,97;6,97;4;13,09;25;13,09
2574;335;25;13,09;13,09;8;25,54;45;25,54
2575;335;55;31,01;31,97;4;37,55;65;37,55
2576;335;65;37,55;37,55;4;43,91;75;43,91
2577;335;75;43,91;43,91;9;56,75;95;56,75
2578;335;105;62,44;63,38;4;68,93;115;68,93
2579;335;115;68,93;68,93;4;75,28;125;75,28
2580;335;125;75,28;75,28;9;88,23;145;88,23
2581;335;155;93,88;94,49;4;100,23;165;100,23
2582;335;165;100,23;100,23;5;106,77;175;106,77
2583;335;175;106,77;106,77;9;119,79;195;119,79
2584;336;5;-1;4,36;2;7;15;7
2585;336;15;7;7;4;13,08;25;13,08
2586;336;25;13,08;13,08;9;25,28;45;25,28
2587;336;55;30,86;31,1;4;37,24;65;37,24
2588;336;65;37,24;37,24;4;43,46;75;43,46
2589;336;75;43,46;43,46;8;55,94;95;55,94
2590;336;105;61,76;62,3;4;68,12;115;68,12
2591;336;115;68,12;68,12;4;74,46;125;74,46
2592;336;125;74,46;74,46;8;87,18;145;87,18
2593;336;155;92,94;93,36;4;99,24;165;99,24
2594;336;165;99,24;99,24;4;105,68;175;105,68
2595;336;175;105,68;105,68;9;118,42;195;118,42
2596;337;5;-1;4,11;3;7,16;15;7,16
2597;337;15;7,16;7,16;5;13,33;25;13,33
2598;337;25;13,33;13,33;10;25,93;45;25,93
2599;337;55;31,56;31,56;5;37,87;65;37,87
2600;337;65;37,87;37,87;5;44,33;75;44,33
2601;337;75;44,33;44,33;10;57,23;95;57,23
2602;337;105;62,89;62,89;5;69,11;115;69,11
2603;337;115;69,11;69,11;5;75,38;125;75,38
2604;337;125;75,38;75,38;10;88,34;145;88,34
2605;337;155;94,14;94,14;5;100,4;165;100,4
2606;337;165;100,4;100,4;5;106,93;175;106,93
2607;337;175;106,93;106,93;10;119,8;195;119,8
2608;338;5;-1;4,31;2;6,94;15;6,94
2609;338;15;6,94;6,94;5;12,76;25;12,76
2610;338;25;12,76;12,76;10;24,78;45;24,78
2611;338;55;30,52;31,06;5;36,6;65;36,6
2612;338;65;36,6;36,6;5;42,72;75;42,72
2613;338;75;42,72;42,72;10;55;95;55
2614;338;105;60,39;60,96;5;66,58;115;66,58
2615;338;115;66,58;66,58;5;72,7;125;72,7
2616;338;125;72,7;72,7;10;85,05;145;85,05
2617;338;155;90,86;91,04;5;96,9;165;96,9
2618;338;165;96,9;96,9;5;103,26;175;103,26
2619;338;175;103,26;103,26;11;116,03;195;116,03
2620;339;5;-1;4,91;2;6,9;15;6,9
2621;339;15;6,9;6,9;4;12,68;25;12,68
2622;339;25;12,68;12,68;9;25,05;45;25,05
2623;339;55;30,63;31,67;4;36,86;65;36,86
2624;339;65;36,86;36,86;5;42,94;75;42,94
2625;339;75;42,94;42,94;9;55,56;95;55,56
2626;339;105;61,19;61,74;4;67,3;115;67,3
2627;339;115;67,3;67,3;5;73,56;125;73,56
2628;339;125;73,56;73,56;10;86,57;145;86,57
2629;339;155;92,35;92,7;5;98,6;165;98,6
2630;339;165;98,6;98,6;5;104,96;175;104,96
2631;339;175;104,96;104,96;10;118,02;195;118,02
2632;340;5;-1;4,67;2;7,18;15;7,18
2633;340;15;7,18;7,18;4;13,2;25;13,2
2634;340;25;13,2;13,2;9;25,5;45;25,5
2635;340;55;31,37;31,37;4;37,56;65;37,56
2636;340;65;37,56;37,56;4;43,92;75;43,92
2637;340;75;43,92;43,92;9;56,38;95;56,38
2638;340;105;62,14;62,14;4;68,43;115;68,43
2639;340;115;68,43;68,43;4;74,86;125;74,86
2640;340;125;74,86;74,86;9;87,5;145;87,5
2641;340;155;93,62;93,62;5;99,9;165;99,9
2642;340;165;99,9;99,9;5;106,07;175;106,07
2643;340;175;106,07;106,07;10;118,65;195;118,65
2644;341;5;-1;4,36;2;6,91;15;6,91
2645;341;15;6,91;6,91;4;12,91;25;12,91
2646;341;25;12,91;12,91;9;25,33;45;25,33
2647;341;55;30,67;31,13;4;37,05;65;37,05
2648;341;65;37,05;37,05;4;43,41;75;43,41
2649;341;75;43,41;43,41;9;56,35;95;56,35
2650;341;105;61,81;62,09;4;68,08;115;68,08
2651;341;115;68,08;68,08;4;74,45;125;74,45
2652;341;125;74,45;74,45;9;87,37;145;87,37
2653;341;155;93,07;93,07;5;99,45;165;99,45
2654;341;165;99,45;99,45;4;105,83;175;105,83
2655;341;175;105,83;105,83;9;118,83;195;118,83
2656;342;5;-1;5,97;1;7;15;7
2657;342;15;7;7;5;13,08;25;13,08
2658;342;25;13,08;13,08;10;25,95;45;25,95
2659;342;55;31,79;35,38;3;38,86;65;38,86
2660;342;65;38,86;38,86;5;45,8;75;45,8
2661;342;75;45,8;45,8;10;59,84;95;59,84
2662;342;105;66,31;69,82;3;73,52;115;73,52
2663;342;115;73,52;73,52;5;80,48;125;80,48
2664;342;125;80,48;80,48;11;95,08;145;95,08
2665;342;155;101,34;104,85;3;108,72;165;108,72
2666;342;165;108,72;108,72;6;116,22;175;116,22
2667;342;175;116,22;116,22;12;131,36;195;131,36
2668;343;5;-1;5,06;2;7,31;15;7,31
2669;343;15;7,31;7,31;5;13,56;25;13,56
2670;343;25;13,56;13,56;10;26,58;45;26,58
2671;343;55;33,28;34,43;5;40,32;65;40,32
2672;343;65;40,32;40,32;5;47,07;75;47,07
2673;343;75;47,07;47,07;10;60,4;95;60,4
2674;343;105;67,42;68,36;5;74,47;115;74,47
2675;343;115;74,47;74,47;6;81,5;125;81,5
2676;343;125;81,5;81,5;11;95,39;145;95,39
2677;343;155;102,8;103,01;6;109,68;165;109,68
2678;343;165;109,68;109,68;6;116,83;175;116,83
2679;343;175;116,83;116,83;11;131,09;195;131,09
2680;344;5;-1;6,52;0;7,05;15;7,05
2681;344;15;7,05;7,05;6;13,52;25;13,52
2682;344;25;13,52;13,52;11;26,71;45;26,71
2683;344;55;32,97;35,94;3;40,14;65;40,14
2684;344;65;40,14;40,14;6;46,99;75;46,99
2685;344;75;46,99;46,99;11;61,24;95;61,24
2686;344;105;67,43;69,95;4;74,69;115;74,69
2687;344;115;74,69;74,69;6;81,75;125;81,75
2688;344;125;81,75;81,75;12;96,8;145;96,8
2689;344;155;103,2;105,62;4;110,53;165;110,53
2690;344;165;110,53;110,53;6;117,83;175;117,83
2691;344;175;117,83;117,83;12;132,21;195;132,21
2692;345;5;-1;5,22;2;7,34;15;7,34
2693;345;15;7,34;7,34;5;13,55;25;13,55
2694;345;25;13,55;13,55;11;26,53;45;26,53
2695;345;55;32,58;34,61;4;39,72;65;39,72
2696;345;65;39,72;39,72;5;46,49;75;46,49
2697;345;75;46,49;46,49;11;60,13;95;60,13
2698;345;105;66,45;68,06;5;73,73;115;73,73
2699;345;115;73,73;73,73;6;80,73;125;80,73
2700;345;125;80,73;80,73;11;94,67;145;94,67
2701;345;155;101,45;102,73;5;108,68;165;108,68
2702;345;165;108,68;108,68;6;115,93;175;115,93
2703;345;175;115,93;115,93;12;130,35;195;130,35
2704;346;5;-1;5,31;3;7,61;15;7,61
2705;346;15;7,61;7,61;6;13,71;25;13,71
2706;346;25;13,71;13,71;13;26,39;45;26,39
2707;346;55;33,06;33,96;6;39,63;65;39,63
2708;346;65;39,63;39,63;7;46,17;75;46,17
2709;346;75;46,17;46,17;13;59,74;95;59,74
2710;346;105;66,07;67,13;6;73,01;115;73,01
2711;346;115;73,01;73,01;6;79,67;125;79,67
2712;346;125;79,67;79,67;13;93,5;145;93,5
2713;346;155;100,45;101,11;6;107,21;165;107,21
2714;346;165;107,21;107,21;7;114,33;175;114,33
2715;346;175;114,33;114,33;14;128,66;195;128,66
2716;347;5;-1;5,66;1;6,91;15;6,91
2717;347;15;6,91;6,91;5;13,21;25;13,21
2718;347;25;13,21;13,21;10;26,22;45;26,22
2719;347;55;32,45;34,98;4;39,81;65;39,81
2720;347;65;39,81;39,81;5;46,53;75;46,53
2721;347;75;46,53;46,53;10;59,87;95;59,87
2722;347;105;66,45;67,83;4;73,65;115;73,65
2723;347;115;73,65;73,65;5;80,41;125;80,41
2724;347;125;80,41;80,41;11;94,64;145;94,64
2725;347;155;101,75;102,09;5;108,62;165;108,62
2726;347;165;108,62;108,62;5;115,82;175;115,82
2727;347;175;115,82;115,82;11;130,16;195;130,16
2728;348;5;-1;6,2;1;7,58;15;7,58
2729;348;15;7,58;7,58;6;14,01;25;14,01
2730;348;25;14,01;14,01;11;27,21;45;27,21
2731;348;55;33,45;35,61;4;40,76;65;40,76
2732;348;65;40,76;40,76;6;47,72;75;47,72
2733;348;75;47,72;47,72;11;61,18;95;61,18
2734;348;105;67,64;69,46;5;74,83;115;74,83
2735;348;115;74,83;74,83;6;81,89;125;81,89
2736;348;125;81,89;81,89;12;95,82;145;95,82
2737;348;155;102,04;104,22;4;109,39;165;109,39
2738;348;165;109,39;109,39;6;116,29;175;116,29
2739;348;175;116,29;116,29;12;130,23;195;130,23
2740;349;5;-1;6,65;0;6,96;15;6,96
2741;349;15;6,96;6,96;5;12,95;25;12,95
2742;349;25;12,95;12,95;11;25,78;45;25,78
2743;349;55;31,63;33,31;4;38,3;65;38,3
2744;349;65;38,3;38,3;5;45,03;75;45,03
2745;349;75;45,03;45,03;11;58,85;95;58,85
2746;349;105;65,41;67,01;5;72,49;115;72,49
2747;349;115;72,49;72,49;6;79,52;125;79,52
2748;349;125;79,52;79,52;12;94,3;145;94,3
2749;349;155;100,86;101,85;5;107,97;165;107,97
2750;349;165;107,97;107,97;6;115,11;175;115,11
2751;349;175;115,11;115,11;12;129,52;195;129,52
2764;351;5;-1;6,74;0;6,77;15;6,77
2765;351;15;6,77;6,77;4;12,57;25;12,57
2766;351;25;12,57;12,57;9;24,88;45;24,88
2767;351;55;29,67;32,84;3;36,45;65;36,45
2768;351;65;36,45;36,45;4;42,74;75;42,74
2769;351;75;42,74;42,74;9;55,84;95;55,84
2770;351;105;60,86;63,59;3;67,48;115;67,48
2771;351;115;67,48;67,48;4;73,91;125;73,91
2772;351;125;73,91;73,91;8;86,92;145;86,92
2773;351;155;91,85;94,97;3;98,83;165;98,83
2774;351;165;98,83;98,83;4;105,47;175;105,47
2775;351;175;105,47;105,47;9;118,73;195;118,73
2776;352;5;-1;5,46;1;6,78;15;6,78
2777;352;15;6,78;6,78;4;12,41;25;12,41
2778;352;25;12,41;12,41;9;24,03;45;24,03
2779;352;55;28,81;32,29;2;35,01;65;35,01
2780;352;65;35,01;35,01;4;41,23;75;41,23
2781;352;75;41,23;41,23;9;53,51;95;53,51
2782;352;105;58,26;61,85;2;64,76;115;64,76
2783;352;115;64,76;64,76;4;70,88;125;70,88
2784;352;125;70,88;70,88;9;83,57;145;83,57
2785;352;155;88,53;92,5;2;95,37;165;95,37
2786;352;165;95,37;95,37;5;102,15;175;102,15
2787;352;175;102,15;102,15;9;115,94;195;115,94
2788;353;5;-1;6,32;0;6,7;15;6,7
2789;353;15;6,7;6,7;4;12,3;25;12,3
2790;353;25;12,3;12,3;8;23,98;45;23,98
2791;353;55;29,01;31,59;3;35,36;65;35,36
2792;353;65;35,36;35,36;4;41,54;75;41,54
2793;353;75;41,54;41,54;8;54,02;95;54,02
2794;353;105;58,9;61,59;3;65,46;115;65,46
2795;353;115;65,46;65,46;4;71,58;125;71,58
2796;353;125;71,58;71,58;9;84,08;145;84,08
2797;353;155;89,34;91,3;3;95,66;165;95,66
2798;353;165;95,66;95,66;5;101,93;175;101,93
2799;353;175;101,93;101,93;9;114,67;195;114,67
2800;354;5;-1;6,17;0;6,6;15;6,6
2801;354;15;6,6;6,6;4;12,48;25;12,48
2802;354;25;12,48;12,48;8;24,55;45;24,55
2803;354;55;29,29;32,29;2;35,78;65;35,78
2804;354;65;35,78;35,78;4;42,22;75;42,22
2805;354;75;42,22;42,22;8;54,89;95;54,89
2806;354;105;59,68;62,83;2;66,4;115;66,4
2807;354;115;66,4;66,4;4;72,81;125;72,81
2808;354;125;72,81;72,81;8;85,42;145;85,42
2809;354;155;90,53;93,17;3;97,2;165;97,2
2810;354;165;97,2;97,2;4;103,72;175;103,72
2811;354;175;103,72;103,72;9;116,83;195;116,83
2812;355;5;-1;6,16;0;6,16;15;6,42
2813;355;15;6,42;6,62;4;12,14;25;12,14
2814;355;25;12,14;12,14;8;24,07;45;24,07
2815;355;55;28,61;32,85;2;35,4;65;35,4
2816;355;65;35,4;35,4;4;41,68;75;41,68
2817;355;75;41,68;41,68;8;54,56;95;54,56
2818;355;105;59,24;62,81;2;65,73;115;65,73
2819;355;115;65,73;65,73;4;72,23;125;72,23
2820;355;125;72,23;72,23;8;85,48;145;85,48
2821;355;155;90,32;93,65;2;96,84;165;96,84
2822;355;165;96,84;96,84;4;103,13;175;103,13
2823;355;175;103,13;103,13;9;116,18;195;116,18
2824;356;5;-1;6,64;0;6,7;15;6,7
2825;356;15;6,7;6,7;4;12,69;25;12,69
2826;356;25;12,69;12,69;8;25,17;45;25,17
2827;356;55;30,22;32,68;3;36,84;65;36,84
2828;356;65;36,84;36,84;4;43,12;75;43,12
2829;356;75;43,12;43,12;8;55,94;95;55,94
2830;356;105;61,31;63,27;3;68,26;115;68,26
2831;356;115;68,26;68,26;4;75,16;125;75,16
2832;356;125;75,16;75,16;8;89,21;145;89,21
2833;356;155;94,88;96,58;3;102,34;165;102,34
2834;356;165;102,34;102,34;4;109,66;175;109,66
2835;356;175;109,66;109,66;8;124,13;195;124,13
2836;357;5;-1;6,21;1;7,07;15;7,07
2837;357;15;7,07;7,07;4;13,11;25;13,11
2838;357;25;13,11;13,11;9;25,71;45;25,71
2839;357;55;30,8;33,7;3;37,39;65;37,39
2840;357;65;37,39;37,39;4;43,59;75;43,59
2841;357;75;43,59;43,59;8;56,83;95;56,83
2842;357;105;62,32;64,55;3;68,71;115;68,71
2843;357;115;68,71;68,71;4;75,27;125;75,27
2844;357;125;75,27;75,27;9;88,34;145;88,34
2845;357;155;93,6;95,69;3;100,39;165;100,39
2846;357;165;100,39;100,39;4;106,88;175;106,88
2847;357;175;106,88;106,88;9;120,16;195;120,16
2848;358;5;-1;5,33;1;6,06;15;6,06
2849;358;15;6,06;6,06;4;11,22;25;11,22
2850;358;25;11,22;11,22;7;22,02;45;22,02
2851;358;55;26,83;28,56;3;32,71;65;32,71
2852;358;65;32,71;32,71;4;38,32;75;38,32
2853;358;75;38,32;38,32;8;49,53;95;49,53
2854;358;105;54,49;56,05;3;60,41;115;60,41
2855;358;115;60,41;60,41;4;66,1;125;66,1
2856;358;125;66,1;66,1;8;77,81;145;77,81
2857;358;155;83,02;83,52;4;88,79;165;88,79
2858;358;165;88,79;88,79;4;94,53;175;94,53
2859;358;175;94,53;94,53;8;106,18;195;106,18
2860;359;5;-1;5,51;1;6,1;15;6,1
2861;359;15;6,1;6,1;4;11,32;25;11,32
2862;359;25;11,32;11,32;8;22,01;45;22,01
2863;359;55;26,43;28,32;3;32,42;65;32,42
2864;359;65;32,42;32,42;4;38,02;75;38,02
2865;359;75;38,02;38,02;8;49,3;95;49,3
2866;359;105;54,09;55,28;4;60,03;115;60,03
2867;359;115;60,03;60,03;4;66,03;125;66,03
2868;359;125;66,03;66,03;8;78,12;145;78,12
2869;359;155;82,84;84,47;4;89,08;165;89,08
2870;359;165;89,08;89,08;4;95,24;175;95,24
2871;359;175;95,24;95,24;9;107,29;195;107,29
2872;360;5;-1;4,24;2;6,3;15;6,3
2873;360;15;6,3;6,3;4;11,45;25;11,45
2874;360;25;11,45;11,45;7;22,18;45;22,18
2875;360;55;27,39;27,86;4;32,84;65;32,84
2876;360;65;32,84;32,84;4;38,39;75;38,39
2877;360;75;38,39;38,39;7;49,53;95;49,53
2878;360;105;54,97;55,42;4;60,68;115;60,68
2879;360;115;60,68;60,68;4;66,4;125;66,4
2880;360;125;66,4;66,4;8;78,15;145;78,15
2881;360;155;83,81;84,04;4;89,44;165;89,44
2882;360;165;89,44;89,44;4;95,09;175;95,09
2883;360;175;95,09;95,09;8;106,68;195;106,68
2884;361;5;-1;5,42;1;6,18;15;6,18
2885;361;15;6,18;6,18;3;11,32;25;11,32
2886;361;25;11,32;11,32;7;21,77;45;21,77
2887;361;55;26,71;27,61;3;32,16;65;32,16
2888;361;65;32,16;32,16;4;37,64;75;37,64
2889;361;75;37,64;37,64;8;48,66;95;48,66
2890;361;105;53,6;54,2;4;59,18;115;59,18
2891;361;115;59,18;59,18;4;64,82;125;64,82
2892;361;125;64,82;64,82;8;76,5;145;76,5
2893;361;155;81,77;82,32;4;87,59;165;87,59
2894;361;165;87,59;87,59;4;93,61;175;93,61
2895;361;175;93,61;93,61;8;105,6;195;105,6
2896;362;5;-1;5;1;6,17;15;6,17
2897;362;15;6,17;6,17;4;11,54;25;11,54
2898;362;25;11,54;11,54;7;22,56;45;22,56
2899;362;55;27,6;28,44;3;33,12;65;33,12
2900;362;65;33,12;33,12;4;38,56;75;38,56
2901;362;75;38,56;38,56;7;49,79;95;49,79
2902;362;105;54,8;55,22;4;60,43;115;60,43
2903;362;115;60,43;60,43;4;66,02;125;66,02
2904;362;125;66,02;66,02;8;77,37;145;77,37
2905;362;155;82,68;82,94;4;88,15;165;88,15
2906;362;165;88,15;88,15;4;93,86;175;93,86
2907;362;175;93,86;93,86;9;105,46;195;105,46
2908;363;5;-1;5,71;0;6,02;15;6,02
2909;363;15;6,02;6,02;4;11,38;25;11,38
2910;363;25;11,38;11,38;7;22,41;45;22,41
2911;363;55;26,91;29,08;3;32,77;65;32,77
2912;363;65;32,77;32,77;4;38,59;75;38,59
2913;363;75;38,59;38,59;8;50,03;95;50,03
2914;363;105;54,77;55,96;3;60,68;115;60,68
2915;363;115;60,68;60,68;4;66,49;125;66,49
2916;363;125;66,49;66,49;8;78,29;145;78,29
2917;363;155;83,22;84,5;3;89,12;165;89,12
2918;363;165;89,12;89,12;4;94,99;175;94,99
2919;363;175;94,99;94,99;9;106,86;195;106,86
2920;364;5;-1;4,56;1;6,55;15;6,55
2921;364;15;6,55;6,55;4;11,93;25;11,93
2922;364;25;11,93;11,93;8;22,95;45;22,95
2923;364;55;27,92;29,19;3;33,8;65;33,8
2924;364;65;33,8;33,8;4;39,66;75;39,66
2925;364;75;39,66;39,66;8;51,07;95;51,07
2926;364;105;56,28;57,06;4;62,06;115;62,06
2927;364;115;62,06;62,06;4;67,72;125;67,72
2928;364;125;67,72;67,72;9;79,09;145;79,09
2929;364;155;84,5;84,82;4;90,46;165;90,46
2930;364;165;90,46;90,46;4;96,26;175;96,26
2931;364;175;96,26;96,26;8;108,11;195;108,11
2932;365;5;-1;5,29;1;6,04;15;6,04
2933;365;15;6,04;6,04;4;11,54;25;11,54
2934;365;25;11,54;11,54;8;22,64;45;22,64
