id;idAnalyse;temps;distance
558;23;18,26;34,80047885
559;23;19,43;36,66799681
560;23;20,62;38,56743815
561;23;21,78;40,41899441
562;23;23,02;42,39824421
563;23;24,22;44,31364725
564;23;25,47;46,25766871
565;23;26,72;48,17484663
566;23;33,05;59,62555066
567;23;34,24;61,37298091
568;23;35,38;63,04698972
569;23;36,65;64,91189427
570;23;37,93;66,79148311
571;23;39,18;68,62701909
572;23;40,38;70,38913363
573;23;41,71;72,34214391
574;23;42,96;74,17767988
575;23;44,24;76,11975117
576;23;45,53;78,12597201
577;23;46,77;80,05443235
578;23;48,03;82,01399689
579;23;49,31;84,00466563
580;23;50,65;86,08864697
581;23;51,89;88,01710731
582;23;53,17;90,00777605
583;23;54,38;91,88958009
584;23;55,76;94,03576983
585;23;57,04;95,95100865
586;23;58,21;97,63688761
587;23;59,66;99,72622478
588;23;65,85;110,3019146
589;23;66,55;111,3328424
590;23;67,31;112,4521355
591;23;68,06;113,556701
592;23;68,87;114,7496318
593;23;69,66;115,9131075
594;23;70,45;117,0765832
595;23;71,24;118,2400589
596;23;71,96;119,3004418
597;23;72,78;120,5081001
598;23;73,57;121,6715758
599;23;74,42;122,9234168
600;23;75,18;124,0427099
601;23;76,04;125,3054545
602;23;76,79;126,3963636
603;23;77,52;127,4581818
604;23;78,37;128,6945455
605;23;79,04;129,6690909
606;23;79,86;130,8618182
607;23;80,61;131,9527273
608;23;81,35;133,0290909
609;23;82,28;134,3818182
610;23;83;135,4290909
611;23;83,86;136,68
612;23;84,7;137,9018182
613;23;85,5;139,0654545
614;23;86,24;140,1418182
615;23;87,08;141,3636364
616;23;87,85;142,4836364
617;23;88,76;143,8072727
618;23;89,52;144,9127273
619;23;90,42;146,039604
620;23;91,2;147,0049505
621;23;92;147,9950495
622;23;97,68;159,0477864
623;23;98,36;160,0035137
624;23;99,17;161,1419536
625;23;99,95;162,2382291
626;23;100,74;163,3485594
627;23;101,43;164,3183415
628;23;102,18;165,3724526
629;23;103,05;166,5952214
630;23;103,82;167,677442
631;23;104,66;168,8580464
632;23;105,44;169,9543219
633;23;106,22;171,0505973
634;23;107;172,1468728
635;23;107,77;173,2290935
636;23;108,66;174,4799719
637;23;109,39;175,5221175
638;23;110,27;176,7984046
639;23;111;177,8571429
640;23;111,76;178,9593909
641;23;112,46;179,9746193
642;23;113,23;181,0913706
643;23;114,03;182,2516316
644;23;114,84;183,4263959
