id;idAnalyse;temps;distance
201;9;37.78;72.22027972
202;9;38.48;73.44405594
203;9;38.98;74.31818182
204;9;39.61;75.40268456
205;9;40.11;76.24161074
206;9;40.72;77.26510067
207;9;41.23;78.12080537
208;9;41.92;79.27852349
209;9;42.45;80.16778523
210;9;43.09;81.24161074
211;9;43.62;82.13087248
212;9;44.31;83.2885906
213;9;44.84;84.17785235
214;9;45.55;85.36912752
215;9;46.12;86.32550336
216;9;46.75;87.38255034
217;9;47.91;89.32885906
218;9;48.45;90.23489933
219;9;49.05;91.24161074
220;9;49.57;92.11409396
221;9;50.25;93.25503356
222;9;50.81;94.19463087
223;9;51.44;95.28409091
224;9;52.01;96.36363636
225;9;52.59;97.46212121
226;9;53.17;98.56060606
227;9;53.73;99.62121212
228;10;5.23;12.39336493
229;10;5.71;13.53080569
230;10;6.23;14.76303318
231;10;6.82;15.91588785
232;10;7.41;17.01869159
233;10;7.97;18.06542056
234;10;8.54;19.13084112
235;10;9.08;20.14018692
236;10;9.62;21.14953271
237;10;10.23;22.28971963
238;10;10.75;23.26168224
239;10;11.27;24.23364486
240;10;11.9;25.39320822
241;10;12.39;26.26899017
242;10;12.93;27.23413762
243;10;13.56;28.36014298
244;10;14.1;29.32529044
245;10;14.67;30.34405719
246;10;15.27;31.41644325
247;10;15.81;32.38159071
248;10;16.39;33.41823056
249;10;16.99;34.49061662
250;10;17.54;35.47363718
251;10;18.14;36.54602324
252;10;18.75;37.63628239
253;10;19.4;38.79803396
254;10;19.98;39.83467382
255;10;20.59;40.92493298
256;10;21.16;41.94369973
257;10;21.72;42.94459339
258;10;22.37;44.10634495
259;10;22.97;45.15673981
260;10;23.59;46.12852665
261;10;24.25;47.1630094
262;10;24.81;48.04075235
263;10;29.12;56.92434211
264;10;29.79;58.02631579
265;10;30.48;59.16118421
266;10;31.06;60.11513158
267;10;31.74;61.23355263
268;10;32.41;62.33552632
269;10;33.01;63.32236842
270;10;33.69;64.44078947
271;10;34.35;65.53422371
272;10;34.98;66.58597663
273;10;35.58;67.58764608
274;10;36.25;68.70617696
275;10;36.88;69.75792988
276;10;37.51;70.8096828
277;10;38.18;71.92821369
278;10;38.84;73.03005008
279;10;39.49;74.11519199
280;10;40.23;75.33519553
281;10;40.87;76.35674381
282;10;41.51;77.3782921
283;10;42.14;78.38387869
284;10;42.86;79.53312051
285;10;43.46;80.49082203
286;10;44.17;81.62410215
287;10;44.84;82.69353551
288;10;45.53;83.79489226
289;10;46.19;84.84836393
290;10;46.91;85.99760575
291;10;47.51;86.95530726
292;10;48.25;88.13647247
293;10;48.9;89.17398244
294;10;49.57;90.2434158
295;10;50.23;91.29688747
296;10;51;92.52593775
297;10;51.67;93.59537111
298;10;52.37;94.71268955
299;10;53.11;95.94594595
300;10;53.81;97.12837838
301;10;54.47;98.24324324
302;10;55.23;99.52702703
303;8;4.69;11.45765472
304;8;5.21;12.72801303
305;8;5.68;13.8762215
306;8;6.26;15.21818182
307;8;6.77;16.14545455
308;8;7.38;17.25454545
309;8;7.9;18.2
310;8;8.51;19.30909091
311;8;9.03;20.25454545
312;8;9.6;21.29090909
313;8;10.14;22.27272727
314;8;10.73;23.34545455
315;8;11.3;24.38181818
316;8;11.96;25.56338028
317;8;12.52;26.54929577
318;8;13.06;27.5
319;8;13.55;28.36267606
320;8;14.17;29.45422535
321;8;14.71;30.40492958
322;8;15.35;31.53169014
323;8;15.87;32.4471831
324;8;16.5;33.55633803
325;8;17.01;34.45422535
326;8;17.6;35.49295775
327;8;18.14;36.44366197
328;8;18.78;37.57042254
329;8;19.34;38.55633803
330;8;19.94;39.61267606
331;8;20.52;40.63380282
332;8;21.16;41.76056338
333;8;21.76;42.81690141
334;8;22.38;43.9084507
335;8;22.91;44.8415493
336;8;23.58;45.93548387
337;8;24.08;46.74193548
338;8;24.66;47.67741935
339;8;29.56;57.67973856
340;8;30.17;58.67647059
341;8;30.77;59.65686275
342;8;31.44;60.75163399
343;8;31.99;61.6503268
344;8;32.62;62.67973856
345;8;33.22;63.66013072
346;8;33.84;64.67320261
347;8;34.42;65.64846416
348;8;35.06;66.74061433
349;8;35.57;67.6109215
350;8;36.27;68.80546075
351;8;36.81;69.72696246
352;8;37.45;70.81911263
353;8;37.99;71.74061433
354;8;38.62;72.81569966
355;8;39.17;73.75426621
356;8;39.82;74.86348123
357;8;40.47;75.94214876
358;8;41.05;76.90082645
359;8;41.57;77.76033058
360;8;42.26;78.90082645
361;8;42.81;79.80991736
362;8;43.44;80.85123967
363;8;44.05;81.85950413
364;8;44.68;82.90082645
365;8;45.26;83.85950413
366;8;45.89;84.90082645
367;8;46.45;85.82644628
368;8;47.11;86.91735537
369;8;47.68;87.85950413
370;8;48.8;89.7107438
371;8;49.5;90.8677686
372;8;50.05;91.7768595
373;8;50.76;92.95041322
374;8;51.26;93.7768595
375;8;51.96;94.9338843
376;8;52.5;95.91240876
377;8;53.18;97.15328467
378;8;53.74;98.17518248
379;8;54.3;99.19708029
380;11;4.87;11.48584906
381;11;5.4;12.73584906
382;11;5.88;13.86792453
383;11;6.36;15
384;11;7.04;16.23188406
